Depth,AC(us/m),SP(MV),POR(%),GR(API),CNL£¨¦µ%£©
3313.071,269.803,24.704,7.933,115.538,24.33
3313.177,255.135,25.087,7.81,111.209,23.468
3313.283,241.592,25.328,8.283,106.327,21.585
3313.39,231.171,25.6,9.352,98.906,19.585
3313.496,225.091,25.9,9.874,90.181,17.631
3313.602,224.487,26.568,9.896,83.854,15.404
3313.708,228.466,26.935,9.073,82.361,13.34
3313.814,233.943,27.326,6.793,84.947,12.263
3313.92,237.887,27.746,2.397,89.48,12.368
3314.026,239.095,28.694,0.038,93.178,13.206
3314.133,239.15,29.236,1.426,94.643,13.971
3314.239,238.631,29.828,4.151,94.951,14.28
3314.345,237.848,30.469,4.611,96.813,14.289
3314.451,238.859,31.871,4.074,100.973,14.238
3314.557,242.897,32.615,1.315,105.097,14.208
3314.663,247.515,33.382,0.035,105.767,14.437
3314.769,250.233,34.17,0.023,100.495,15.233
3314.875,251.14,35.818,0.01,91.438,16.539
3314.981,250.59,36.681,0.003,82.586,17.674
3315.087,248.739,37.563,0.003,76.909,17.802
3315.193,246.426,38.459,0.004,74.454,16.95
3315.3,244.852,40.257,0.006,75.248,15.99
3315.406,244.329,41.155,0.012,80.929,15.631
3315.512,245.843,42.054,0.358,88.709,15.998
3315.618,249.391,42.962,7.584,94.889,16.876
3315.724,253.525,44.833,11.237,98.448,17.903
3315.83,256.952,45.809,11.22193333,101.854,18.556
3315.936,259.499,46.816,11.20686667,105.822,18.5
3316.042,259.593,47.846,11.1918,107.428,18.002
3316.148,255.331,49.927,11.17673333,104.346,17.458
3316.254,247.68,50.945,11.16166667,97.346,16.736
3316.361,238.634,51.923,11.1466,88.755,15.628
3316.467,230.673,52.851,11.13153333,79.205,14.412
3316.573,226.028,54.539,11.11646667,69.757,13.616
3316.679,227.149,55.295,11.1014,62.661,13.488
3316.785,232.313,55.988,11.08633333,59.452,13.943
3316.892,238.581,56.615,11.07126667,59.423,14.745
3316.998,242.734,57.656,11.0562,59.555,15.512
3317.104,243.51,58.08,11.04113333,58.72,15.911
3317.21,241.966,58.453,11.02606667,58.007,15.819
3317.316,240.756,58.793,11.011,58.687,15.315
3317.423,239.268,59.433,9.92,60.636,14.483
3317.529,236.965,59.755,8.508,63.028,13.504
3317.635,237.182,60.083,7.373,65.959,12.697
3317.742,240.614,60.417,6.83,69.364,12.358
3317.848,245.006,61.068,6.703,72.038,12.56
3317.955,249.058,61.364,6.127,72.73,13.238
3318.061,251.662,61.624,4.386,71.026,14.366
3318.167,251.046,61.836,0.524,69.03,15.685
3318.274,248.791,62.077,0.014,68.331,16.712
3318.38,246.55,62.089,0.013,67.679,16.844
3318.487,246.823,62.021,0.013,64.339,16.111
3318.593,250.557,61.867,0.013,58.741,14.996
3318.7,254.668,61.289,0.014,55.52,14.267
3318.806,254.856,60.859,0.016,56.296,14.258
3318.913,252.203,60.337,0.017,58.596,14.846
3319.019,249.012,59.73,0.019,59.306,15.392
3319.125,246.151,58.284,0.021,58.294,15.524
3319.232,244.014,57.457,0.022,56.679,15.454
3319.338,243.722,56.566,0.022,55.934,15.625
3319.444,244.969,55.616,0.02,56.283,16.057
3319.551,246.48,53.546,0.018,56.75,16.327
3319.657,246.633,52.427,0.018,56.507,16.127
3319.763,245.521,51.252,0.018,55.442,15.549
3319.87,244.622,50.024,0.015,53.533,14.96
3319.976,244.72,47.419,0.01,50.859,14.672
3320.083,244.246,46.06,0.007,49.327,14.642
3320.189,241.537,44.672,0.005,51.49,14.64
3320.295,236.596,43.257,0.005,57.176,13.471
3320.402,231.1,40.36,0.006,65.454,12.596
3320.508,228.179,38.9,0.008,74.592,12.432
3320.615,229.766,37.462,0.008,83.971,13.063
3320.721,235.536,36.071,0.007,94.258,14.173
3320.828,244.483,33.523,0.006,110.539,15.193
3320.934,250.532,32.395,0.007,119.771,15.943
3321.041,255.298,31.368,0.01,125.278,16.568
3321.147,260.413,30.438,0.01,128.238,17.392
3321.253,262.958,28.836,0.009,129.276,18.653
3321.36,265.337,28.144,0.011,129.868,20.148
3321.466,269.192,27.513,0.012,131.484,21.301
3321.573,273.404,26.937,0.011,133.447,21.944
3321.679,275.562,25.928,0.007,133.185,22.404
3321.785,274.877,25.489,0.003,130.34,22.606
3321.892,272.289,25.087,0.001,126.827,22.234
3321.998,268.609,24.72,0.001,124.785,21.498
3322.104,265.33,24.083,0.002,124.335,20.87
3322.211,264.697,23.806,0.004,124.582,20.689
3322.317,267.149,23.552,0.008,124.499,20.792
3322.424,271.515,23.316,0.014,123.668,21.054
3322.53,275.57,22.881,0.021,123.012,21.407
3322.636,277.749,22.676,0.025,123.513,21.698
3322.743,277.698,22.477,0.025,124.855,21.982
3322.849,276.307,22.283,0.023,125.873,22.327
3322.956,274.445,21.909,0.021,126.382,22.732
3323.062,273.882,21.727,0.019,127.355,23.109
3323.168,275.711,21.544,0.018,128.55,23.285
3323.275,280.175,21.357,0.019,128.483,23.254
3323.381,285.923,20.957,0.02,126.314,23.029
3323.487,291.166,20.745,0.021,123.896,22.7
3323.594,293.563,20.531,0.022,122.584,22.452
3323.7,292.522,20.32,0.024,122.353,22.351
3323.806,288.03,19.933,0.145,122.106,22.187
3323.913,281.308,19.77,0.312,122.348,21.736
3324.019,275.424,19.637,0.253,124.051,21.132
3324.125,272.035,19.537,0.071,126.245,20.91
3324.231,271.622,19.442,0.02,127.555,21.386
3324.337,273.615,19.442,0.012,127.802,22.242
3324.444,276.806,19.467,0.007,127.771,22.767
3324.55,279.803,19.513,0.01,127.63,22.586
3324.656,282.04,19.663,0.018,127.057,22.078
3324.762,282.885,19.765,0.025,126.211,21.804
3324.869,283.144,19.885,0.213,123.8,21.774
3324.975,282.389,20.024,0.121,118.776,21.52
3325.081,277.013,20.346,0.023,112.837,20.668
3325.188,268.287,20.527,0.021,110.357,19.43
3325.294,260.531,20.718,0.022,112.428,18.31
3325.4,256.479,20.92,0.024,116.338,17.382
3325.506,255.008,21.353,0.031,117.178,16.532
3325.613,252.988,21.585,0.042,114.214,15.893
3325.719,248.176,21.827,0.023,110.925,15.745
3325.826,243.805,22.078,0.016,111.591,15.999
3325.932,241.677,22.6,0.013,115.394,16.172
3326.038,241.594,22.866,0.014,117.115,16.148
3326.145,247.011,23.133,0.016,113.511,16.273
3326.251,256.646,23.398,0.018,106.123,16.778
3326.358,260.392,23.91,0.017,98.464,17.167
3326.464,254.766,24.152,0.015,92.392,16.506
3326.571,243.354,24.381,0.012,87.593,14.768
3326.677,231.869,24.598,0.011,82.406,13.064
3326.783,223.324,24.994,0.014,76.191,12.273
3326.89,220.526,25.179,0.02,70.517,12.489
3326.996,224.38,25.364,0.036,68.445,13.266
3327.102,232.442,25.562,0.07,71.242,14.089
3327.209,239.57,26.059,0.042,80.028,14.701
3327.315,244.83,26.39,0.02,92.817,15.183
3327.421,248.274,26.786,0.015,105.007,15.718
3327.528,248.022,27.25,0.006,109.76,16.136
3327.634,244.449,28.351,0,107.237,16.104
3327.74,242.128,28.972,0,102.39,15.725
3327.847,242.259,29.63,0,101.05,15.398
3327.953,242.82,30.319,0,103.165,15.361
3328.06,244.732,31.772,0,106.768,15.64
3328.166,248.653,32.526,0,110.951,16.146
3328.272,252.343,33.296,0,115.873,16.873
3328.379,254.489,34.08,0.006,120.376,17.865
3328.485,255.737,35.676,0.014,122.717,19.012
3328.592,256.942,36.483,0.01,122.899,20.042
3328.698,259.309,37.288,0.001,122.451,20.352
3328.804,262.23,38.085,0,121.938,19.904
3328.911,264.788,39.613,0,119.761,19.474
3329.017,267.319,40.316,0,113.135,19.546
3329.124,268.41,40.954,0.003,102.227,20.093
3329.23,264.953,41.508,0.009,89.128,20.709
3329.336,258.34,42.303,0.009,77.888,20.843
3329.443,251.073,42.527,0.003,70.833,20.256
3329.549,244.69,42.633,0,68.412,19.101
3329.656,240.413,42.625,0,68.34,17.888
3329.762,240.342,42.289,0.006,68.594,17.051
3329.868,243.701,41.972,0.014,68.515,16.63
3329.975,247.813,41.565,0.022,68.857,16.45
3330.081,252.056,41.073,0.027,69.86,16.282
3330.188,255.572,39.87,0.028,70.41,16.281
3330.294,255.653,39.18,0.026,70.036,16.307
3330.4,251.639,38.442,0.024,69.207,16.491
3330.507,247.468,37.664,0.024,69.157,16.474
3330.613,244.984,36.011,0.066,70.349,16.308
3330.72,245.038,35.151,0.031,72.576,16.313
3330.826,248.116,34.282,0.032,75.78,16.522
3330.933,252.652,33.417,0.028,80.166,16.859
3331.039,253.17,31.741,0.02,85.088,17.156
3331.146,248.342,30.94,0.014,88.238,17.319
3331.252,241.996,30.171,0.017,89.062,17.616
3331.359,238.462,29.438,0.029,90.628,18.426
3331.465,238.906,28.1,0.643,96.488,19.65
3331.572,245.463,27.504,3.064,105.63,20.564
3331.678,255.906,26.955,4.807,113.329,20.567
3331.784,265.471,26.452,6.897,117.085,20.23
3331.891,270.972,25.566,8.675,117.75,20.394
3331.997,272.605,25.177,9.508,117.582,20.937
3332.104,271.58,24.82,9.347,117.302,21.278
3332.21,270.202,24.497,8.885,116.748,21.01
3332.317,269.151,23.947,8.806,116.167,20.194
3332.423,268.642,23.715,9.043,115.526,19.16
3332.53,269.081,23.506,9.291,114.621,18.33
3332.636,269.449,23.314,9.662,113.431,17.87
3332.743,268.648,22.955,9.915,112.568,17.72
3332.849,267.631,22.779,9.891,112.956,17.717
3332.956,266.977,22.606,9.293,113.951,18.025
3333.062,265.767,22.436,8.114,114.716,18.767
3333.168,264.015,22.11,6.527,114.682,19.639
3333.275,262.43,21.955,4.84,114.802,20.304
3333.382,260.918,21.806,3.155,116.372,20.62
3333.488,260.188,21.664,0.04,118.893,20.537
3333.594,261.73,21.413,0.036,120.652,19.923
3333.701,264.577,21.316,0.041,121.244,19.12
3333.808,266.258,21.243,2.236,121.367,18.814
3333.914,265.934,21.198,4.905,121.072,19.039
3334.021,263.943,21.178,5.777,120.105,19.146
3334.127,260.692,21.194,4.93,119.737,18.747
3334.234,257.518,21.221,3.845,120.418,18.18
3334.34,256.141,21.255,2.378,120.96,18.005
3334.447,256.882,21.339,0.025,120.244,18.303
3334.553,259.015,21.386,0.022,119.167,18.93
3334.66,262.092,21.434,0.02,119.157,19.767
3334.766,266.52,21.484,0.019,119.284,20.649
3334.873,272.94,21.58,0.021,118.562,21.289
3334.979,280.503,21.622,0.023,117.954,21.448
3335.086,285.744,21.659,0.023,118.493,21.191
3335.193,286.467,21.689,0.018,120.285,20.868
3335.299,284.679,21.733,0.01,122.084,20.686
3335.406,282.341,21.752,0.004,123.062,20.632
3335.512,279.626,21.773,0.006,123.112,20.708
3335.619,279,21.798,0.01,122.547,20.947
3335.725,281.548,21.86,0.011,121.711,21.066
3335.832,284.376,21.894,0.011,120.077,20.702
3335.938,285.221,21.928,0.008,117.069,20.032
3336.045,284.596,21.962,0.004,113.399,19.513
3336.152,283.094,22.03,0,111.212,19.239
3336.258,281.167,22.067,0,110.955,18.992
3336.365,279.033,22.105,0,111.997,18.685
3336.471,277.184,22.142,0,113.263,18.391
3336.578,275.969,22.196,0.001,114.447,18.194
3336.684,275.53,22.205,0.002,114.879,18.2
3336.791,275.352,22.202,0.001,114.387,18.516
3336.897,274.725,22.189,0.001,113.611,18.999
3337.004,273.806,22.149,0.002,113.214,19.378
3337.11,273.319,22.132,0.006,112.656,19.623
3337.217,273.283,22.12,0.009,111.398,19.88
3337.323,273.8,22.114,0.01,109.851,20.216
3337.43,275.089,22.104,0.009,108.772,20.556
3337.537,276.641,22.092,0.009,108.737,20.83
3337.643,277.71,22.069,0.011,110.276,21.062
3337.75,278.325,22.032,0.013,113.63,21.149
3337.856,279.118,21.916,0.012,117.919,20.87
3337.963,280.313,21.84,0.009,120.301,20.191
3338.069,281.336,21.756,0.006,119.16,19.531
3338.176,281.851,21.665,0.002,115.022,19.418
3338.282,281.802,21.47,0,111.193,19.97
3338.389,280.944,21.366,0,109.769,20.664
3338.495,279.344,21.257,0,110.765,21.077
3338.602,277.093,21.145,0.002,112.195,21.027
3338.708,274.301,20.924,0.008,113.106,20.629
3338.815,271.68,20.822,0.015,112.922,20.084
3338.921,269.396,20.727,0.018,111.757,19.655
3339.028,267.481,20.639,0.018,110.274,19.541
3339.135,267.135,20.47,0.014,110.194,19.609
3339.241,268.987,20.383,0.01,112.325,19.61
3339.348,271.74,20.293,0.008,115.703,19.652
3339.454,274.336,20.202,0.006,117.548,20.069
3339.561,275.78,20.017,0.003,117.152,20.798
3339.667,275.27,19.921,0.001,115.83,21.499
3339.774,273.764,19.82,0.003,115.096,21.929
3339.88,272.849,19.709,0.007,115.247,22.143
3339.987,273.164,19.454,0.011,116.454,22.014
3340.094,275.424,19.314,0.013,117.927,21.408
3340.2,278.874,19.17,0.013,118.544,21.404
3340.307,280.542,19.029,0.011,116.928,21.211
3340.414,279.871,18.781,0.01,113.941,22.165
3340.52,278.733,18.682,0.011,111.954,22.982
3340.627,277.523,18.603,0.013,111.639,22.917
3340.733,276.13,18.545,0.017,112.199,22.331
3340.84,276.039,18.488,0.02,113.632,21.985
3340.947,278.154,18.484,0.019,116.428,22.314
3341.053,281.67,18.493,0.015,120.959,23.054
3341.16,285.659,18.513,0.011,125.401,23.905
3341.266,290.56,18.57,0.013,127.224,24.681
3341.373,296.028,18.604,0.017,126.895,25.117
3341.479,300.194,18.641,0.018,127.047,24.852
3341.585,302.183,18.678,0.015,128.109,24.052
3341.692,302.905,18.755,0.01,127.917,23.312
3341.798,303.549,18.796,0.006,124.824,22.97
3341.905,304.538,18.838,0.006,120.814,23.187
3342.011,306.129,18.884,0.008,119.186,23.933
3342.118,307.948,18.988,0.01,120.523,24.783
3342.224,308.745,19.045,0.011,123.467,24.839
3342.331,307.834,19.101,0.01,125.792,23.704
3342.437,305.616,19.155,0.007,126.24,22.108
3342.543,302.379,19.25,0.004,124.941,21.012
3342.65,298.167,19.29,0.002,122.663,20.716
3342.757,294.056,19.325,0.002,120.781,21.124
3342.863,291.304,19.355,0.004,120.89,21.587
3342.97,289.425,19.407,0.006,122.791,21.476
3343.076,287.421,19.43,0.009,124.372,20.757
3343.183,285.321,19.453,0.012,123.942,20.02
3343.289,282.557,19.475,0.014,121.843,19.638
3343.396,278.029,19.511,0.014,119.039,19.412
3343.502,272.485,19.526,0.013,116.401,19.134
3343.608,268.408,19.542,0.013,114.45,18.911
3343.715,267.498,19.562,0.013,113.876,18.913
3343.821,269.269,19.624,0.013,114.633,19.1
3343.928,271.425,19.67,0.021,115.481,19.398
3344.034,271.636,19.723,0.02,115.485,19.826
3344.14,268.324,19.783,0.018,114.379,20.068
3344.247,262.567,19.915,0.016,112.963,19.521
3344.353,259.017,19.984,0.015,112.501,18.187
3344.46,260.639,20.055,0.017,114.047,16.914
3344.566,266.278,20.127,0.019,117.011,16.329
3344.673,272.927,20.276,0.019,119.278,16.156
3344.779,275.941,20.352,0.021,118.234,15.958
3344.885,271.982,20.426,0.025,113.554,15.664
3344.992,263.334,20.498,0.217,107.524,15.394
3345.098,254.353,20.629,0.346,102.685,15.208
3345.205,248.532,20.694,0.241,98.096,15.032
3345.311,247.43,20.764,0.065,90.477,14.483
3345.417,247.889,20.844,0.02,80.487,13.281
3345.524,244.882,21.043,0.013,72.354,11.835
3345.63,239.611,21.156,0.006,70.504,11.036
3345.737,235.536,21.27,0.004,73.061,11.361
3345.843,232.829,21.377,0.01,75.416,12.461
3345.95,231.87,21.551,0.023,74.206,13.441
3346.056,232.657,21.609,0.037,70.556,13.78
3346.163,232.647,21.646,1.801,67.772,13.75
3346.27,230.672,21.662,2.398,67.858,13.815
3346.376,228.998,21.633,2.081,70.344,14.122
3346.483,230.097,21.593,2.636,74.926,14.615
3346.589,234.704,21.539,3.558,80.965,15.311
3346.696,241.081,21.474,4.015,88.083,16.132
3346.802,244.913,21.329,3.845,95.78,16.452
3346.909,244.538,21.263,3.466,103.241,15.845
3347.016,242.763,21.209,3.091,108.922,14.707
3347.122,240.544,21.174,2.614,110.644,13.753
3347.229,237.454,21.159,1.481,108.244,13.216
3347.335,235.459,21.176,0.382,102.499,13.152
3347.442,236.326,21.203,0.09,96.481,13.862
3347.549,240.131,21.239,0.205,93.466,15.542
3347.656,246.595,21.323,0.379,96.203,17.743
3347.762,253.557,21.37,0.214,102.267,19.437
3347.869,259.558,21.418,0.351,108.095,20.068
3347.976,264.701,21.468,1.375,111.22,19.673
3348.083,268.042,21.566,2.735,112.768,18.67
3348.189,268.818,21.608,2.827,113.813,17.631
3348.296,268.982,21.643,2.466,114.309,17.153
3348.403,269.512,21.669,2.574,113.55,17.434
3348.509,269.32,21.701,3.222,111.91,18.413
3348.616,268.636,21.71,4.055,111.923,19.516
3348.722,268.524,21.718,4.719,114.845,20.116
3348.829,268.689,21.724,5.083,119.238,19.856
3348.936,267.62,21.727,5.135,121.695,19.177
3349.042,265.515,21.723,4.973,121.118,18.678
3349.149,264.371,21.714,4.238,119.169,18.806
3349.255,265.2,21.699,2.863,118.339,19.452
3349.362,267.879,21.647,1.257,118.732,20.463
3349.468,273.149,21.612,0.444,119.875,21.823
3349.575,280.715,21.572,0.322,121.933,23.381
3349.682,288.674,21.53,0.5,124.655,24.595
3349.788,295.021,21.438,0.938,126.287,24.694
3349.895,299.65,21.389,1.277,125.895,23.874
3350.001,301.895,21.34,1.407,124.294,22.83
3350.108,301.392,21.294,0.998,123.141,22.039
3350.215,299.293,21.239,0.375,122.773,22.027
3350.321,297.003,21.242,0.081,123.052,20.833
3350.428,294.068,21.27,0.063,123.251,20.248
3350.535,288.68,21.322,0.166,122.577,19.897
3350.641,280.776,21.484,0.296,120.789,20.111
3350.748,273.606,21.582,0.265,119.241,20.743
3350.854,269.768,21.683,0.144,118.927,21.398
3350.961,270.319,21.783,0.022,119.392,21.628
3351.068,274.313,21.967,0.02,119.322,21.443
3351.174,278.671,22.048,0.023,118.369,21.294
3351.281,280.375,22.121,0.034,117.582,21.484
3351.387,280.277,22.188,0.925,117.855,21.742
3351.494,280.153,22.293,2.559,119.316,21.918
3351.601,281.216,22.326,4.276,121.115,22.206
3351.707,284.472,22.343,4.999,122.679,22.696
3351.814,289.043,22.343,5.306,123.593,23.081
3351.92,291.779,22.309,4.982,123.874,22.831
3352.027,290.533,22.283,4.447,123.749,21.824
3352.134,285.148,22.255,3.848,122.689,20.626
3352.24,278.061,22.224,3.467,120.112,20.069
3352.347,272.487,22.149,3.163,116.71,20.502
3352.453,270.405,22.104,3.187,114.646,21.549
3352.56,272.206,22.054,3.803,114.945,22.507
3352.667,277.147,22.002,4.649,116.977,22.977
3352.773,282.493,21.902,4.884,118.902,22.822
3352.88,285.843,21.855,3.822,120.088,22.137
3352.987,286.841,21.809,2.212,121.037,21.537
3353.093,286.635,21.762,1.712,122.239,21.615
3353.2,286.923,21.655,2.398,123.198,22.39
3353.307,288.344,21.593,3.581,122.531,23.472
3353.413,289.765,21.528,4.507,120.482,24.374
3353.52,290.385,21.463,4.965,118.44,24.655
3353.626,290.563,21.352,4.727,117.586,23.9
3353.733,290.388,21.312,3.74,117.729,22.339
3353.84,289.058,21.282,2.175,118.364,20.812
3353.947,286.548,21.26,0.889,118.777,20.04
3354.053,283.968,21.22,0.429,118.562,20.202
3354.16,281.945,21.195,0.431,117.275,21.152
3354.267,281.412,21.162,0.906,115.362,22.432
3354.374,284.558,21.121,1.899,113.928,23.444
3354.48,290.248,21.016,2.976,114.364,23.829
3354.587,295.055,20.955,3.464,116.459,23.803
3354.694,298.443,20.89,3.424,118.257,23.739
3354.801,301.736,20.825,2.954,117.602,23.829
3354.907,304.457,20.698,1.805,115.656,24.215
3355.014,306.886,20.642,0.652,114.797,25.17
3355.121,310.534,20.593,0.204,116.402,26.603
3355.228,314.028,20.556,0.281,119.024,27.595
3355.335,314.642,20.521,0.582,120.845,27.304
3355.441,314.06,20.524,0.735,121.01,26.192
3355.548,316.064,20.537,0.492,119.979,25.428
3355.655,320.306,20.558,0.149,118.791,25.652
3355.761,324.62,20.616,0.027,118.432,26.653
3355.868,328.243,20.652,0.025,119.044,27.581
3355.975,330.398,20.693,0.023,120.498,27.78
3356.081,329.106,20.736,0.02,122.06,27.238
3356.188,324.047,20.817,0.018,122.923,26.418
3356.295,317.416,20.847,0.018,122.751,25.654
3356.401,309.74,20.864,0.022,121.878,24.882
3356.508,302.443,20.868,0.193,120.766,24.206
3356.615,298.805,20.838,0.451,119.521,24.084
3356.721,300.311,20.809,0.613,118.161,24.792
3356.828,304.138,20.779,0.654,117.145,25.894
3356.935,307.779,20.753,0.457,116.987,26.843
3357.042,308.89,20.731,0.114,117.451,27.325
3357.148,306.9,20.739,0.021,117.727,27.273
3357.255,303.46,20.757,0.011,117.552,26.947
3357.362,301.446,20.784,0.002,117.451,26.804
3357.469,301.902,20.846,0,117.788,26.732
3357.575,304.33,20.875,0.001,118.396,26.175
3357.682,306.716,20.901,0.003,119.16,25.187
3357.789,307.908,20.919,0.004,120.089,24.515
3357.895,308.565,20.928,0.004,120.368,24.494
3358.002,309.469,20.913,0.003,119.642,24.412
3358.109,309.619,20.885,0,118.924,23.807
3358.215,308.09,20.841,0,118.687,23.017
3358.322,305.382,20.717,0,118.023,22.566
3358.429,301.927,20.641,0.004,116.435,22.51
3358.536,298.872,20.563,0.012,114.98,22.587
3358.642,297.372,20.484,0.745,114.868,22.727
3358.749,298.068,20.328,7.073,115.592,23.145
3358.856,301.218,20.25,9.149,116.731,23.899
3358.962,304.919,20.173,9.243,118.553,24.648
3359.069,307.637,20.095,8.498,121.162,24.857
3359.176,309.691,19.942,7.87,123.651,23.813
3359.283,309.534,19.866,7.564,124.339,21.539
3359.39,303.48,19.793,7.482,122.232,19.061
3359.496,292.531,19.722,7.407,117.074,17.312
3359.603,278.149,19.595,7.231,110.821,16.211
3359.71,259.097,19.539,7.045,105.413,15.468
3359.817,241.329,19.488,6.675,101.45,14.987
3359.923,231.56,19.441,6.209,97.519,14.946
3360.03,230.212,19.366,6.057,93.257,15.514
3360.137,234.075,19.344,7.116,91.1,16.403
3360.244,243.061,19.335,9.557,93.263,17.276
3360.35,253.216,19.342,9.632777778,98.958,17.855
3360.457,261.454,19.401,9.708555556,104.044,18.289
3360.564,268.571,19.448,9.784333333,106.554,19.129
3360.67,274.81,19.501,9.860111111,107.675,20.567
3360.777,279.564,19.557,9.935888889,109.673,21.852
3360.884,282.598,19.666,10.01166667,111.953,22.078
3360.991,283.667,19.717,10.08744444,112.791,21.448
3361.098,282.485,19.768,10.16322222,112.855,20.56
3361.204,278.605,19.819,10.239,113.585,19.986
3361.311,272.234,19.932,10.31477778,114.672,19.787
3361.418,264.118,19.995,10.39055556,113.915,19.535
3361.525,254.945,20.062,10.46633333,110.542,18.506
3361.632,244.794,20.133,10.54211111,106.061,16.848
