TVD,SP,DEV,DGA,QT,TENS,RT1,POR,RA45,AC,M4R2,GR,PE,QCAL
2954.289,20.705,32.694,2.976,0.395,1577.634,2.87,0.009,0.893,332.56,1.096,114.511,6.71,0.997
2954.394,20.673,32.692,2.984,0.397,1579.029,2.856,0.006,0.889,331.547,1.098,115.855,6.681,0.997
2954.499,20.624,32.692,2.995,0.4,1580.423,2.838,0.002,0.885,330.374,1.099,117.515,6.679,0.997
2954.604,20.606,32.692,3,0.403,1581.12,2.813,0,0.882,329.795,1.101,119.071,6.695,0.997
2954.709,20.592,32.692,3,0.405,1584.606,2.751,0,0.882,329.957,1.102,119.729,6.723,0.997
2954.815,20.581,32.692,3,0.408,1586.697,2.717,0,0.886,330.147,1.104,118.811,6.745,0.997
2954.92,20.575,32.692,2.994,0.41,1589.486,2.682,0.002,0.891,330.509,1.106,117.322,6.744,0.997
2955.025,20.587,32.697,2.986,0.413,1591.577,2.647,0.005,0.898,330.553,1.11,116.179,6.723,0.997
2955.13,20.612,32.717,2.969,0.416,1594.366,2.583,0.011,0.908,327.457,1.116,113.417,6.71,0.997
2955.235,20.65,32.725,2.936,0.419,1595.76,2.553,0.061,0.91,319.538,1.124,107.541,6.738,0.997
2955.341,20.761,32.725,2.914,0.423,1596.457,2.523,1.759,0.91,309.844,1.134,102.105,6.801,0.997
2955.446,20.829,32.719,2.909,0.427,1596.457,2.492,2.37,0.908,302.121,1.143,100.858,6.866,0.997
2955.551,20.903,32.714,2.92,0.431,1592.274,2.432,0.801,0.903,298.318,1.15,104.177,6.931,0.997
2955.656,20.982,32.711,2.938,0.434,1590.88,2.405,0.021,0.902,299.671,1.152,108.132,6.998,0.997
2955.761,21.142,32.7,2.953,0.438,1589.486,2.382,0.016,0.903,305.79,1.149,110.695,7.067,0.997
2955.866,21.216,32.683,2.962,0.442,1588.091,2.365,0.013,0.905,313.542,1.141,112.156,7.134,0.997
2955.972,21.282,32.653,2.968,0.446,1584.606,2.349,0.011,0.914,319.543,1.129,113.191,7.182,0.997
2956.077,21.339,32.65,2.976,0.443,1583.909,2.352,0.008,0.918,323.392,1.114,114.57,7.259,0.997
2956.182,21.429,32.65,2.988,0.44,1583.211,2.36,0.004,0.92,326.495,1.098,116.503,7.388,0.997
2956.287,21.465,32.653,2.997,0.437,1581.817,2.369,0.001,0.919,330.451,1.082,117.841,7.483,0.997
2956.392,21.494,32.661,2.994,0.434,1579.029,2.389,0.002,0.905,335.824,1.066,117.323,7.592,0.997
2956.498,21.517,32.667,2.984,0.431,1578.331,2.392,0.006,0.893,341.613,1.053,115.841,7.923,0.997
2956.603,21.55,32.675,2.976,0.428,1576.937,2.389,0.008,0.88,345.12,1.042,114.635,8.625,0.997
2956.708,21.569,32.686,2.975,0.425,1576.24,2.38,0.009,0.867,345.457,1.034,114.34,9.517,0.997
2956.813,21.596,32.694,2.974,0.422,1576.24,2.357,0.009,0.848,344.645,1.028,114.294,10.338,0.997
2956.919,21.633,32.689,2.972,0.418,1576.24,2.344,0.01,0.843,343.622,1.025,114.006,10.732,0.997
2957.024,21.727,32.675,2.965,0.415,1576.24,2.328,0.012,0.842,341.238,1.028,112.88,10.491,0.997
2957.129,21.778,32.664,2.953,0.412,1576.24,2.316,0.016,0.844,338.847,1.035,110.82,9.534,0.997
2957.234,21.827,32.664,2.943,0.408,1574.846,2.3,0.02,0.853,337.118,1.048,109.13,8.35,0.997
2957.339,21.874,32.669,2.946,0.405,1574.149,2.293,0.019,0.857,333.127,1.065,109.438,7.516,0.997
2957.445,21.966,32.675,2.959,0.401,1573.451,2.287,0.014,0.859,326.899,1.087,111.688,7.425,0.997
2957.55,22.012,32.683,2.975,0.398,1573.451,2.278,0.009,0.859,322.213,1.114,114.408,7.627,0.997
2957.655,22.057,32.705,2.981,0.395,1572.057,2.248,0.007,0.854,320.429,1.144,115.349,7.657,0.997
2957.76,22.098,32.722,2.974,0.386,1572.754,2.23,0.009,0.851,320.908,1.175,114.329,7.561,0.997
2957.865,22.146,32.733,2.968,0.378,1572.754,2.215,0.011,0.851,323.769,1.206,113.331,7.55,0.997
2957.971,22.142,32.736,2.966,0.37,1573.451,2.203,0.011,0.853,325.916,1.238,113.465,7.58,0.997
2958.076,22.114,32.719,2.96,0.362,1575.543,2.204,0.011,0.87,323.121,1.267,113.221,7.526,0.997
2958.181,22.062,32.7,2.942,0.354,1577.634,2.224,0.017,0.883,314.246,1.294,110.59,7.418,0.997
2958.286,21.913,32.675,2.923,0.345,1579.029,2.259,0.103,0.898,301.753,1.317,107.072,7.328,0.997
2958.391,21.832,32.647,2.912,0.337,1579.726,2.302,0.56,0.912,290.927,1.333,104.724,7.283,0.997
2958.497,21.756,32.589,2.909,0.329,1581.12,2.399,0.696,0.933,286.32,1.341,104.155,7.264,0.997
2958.602,21.69,32.561,2.912,0.333,1581.12,2.447,0.437,0.937,288.455,1.34,105.078,7.249,0.997
2958.707,21.588,32.533,2.925,0.336,1579.726,2.49,0.03,0.937,295.163,1.328,107.814,7.219,0.997
2958.812,21.549,32.508,2.948,0.34,1578.331,2.532,0.015,0.933,304.591,1.305,111.587,7.171,0.997
2958.917,21.517,32.467,2.963,0.343,1574.846,2.593,0.008,0.918,312.696,1.271,114.58,7.126,0.997
2959.023,21.49,32.458,2.977,0.347,1573.451,2.612,0.007,0.91,317.654,1.231,115.232,7.103,0.997
2959.128,21.449,32.461,2.978,0.35,1573.451,2.624,0.008,0.904,320.962,1.188,114.959,7.102,0.997
2959.234,21.434,32.475,2.981,0.354,1574.149,2.634,0.007,0.9,325.236,1.146,115.307,7.105,0.997
2959.339,21.425,32.517,2.987,0.358,1575.543,2.652,0.004,0.899,329.959,1.111,116.355,7.103,0.997
2959.445,21.423,32.547,2.991,0.358,1576.24,2.656,0.003,0.899,332.553,1.085,116.964,7.087,0.997
2959.55,21.437,32.578,2.989,0.359,1576.937,2.656,0.004,0.899,333.446,1.068,116.591,7.05,0.997
2959.656,21.45,32.603,2.98,0.359,1576.24,2.654,0.007,0.897,333.857,1.059,115.223,6.993,0.997
2959.761,21.463,32.642,2.968,0.36,1570.663,2.641,0.011,0.885,333.407,1.056,113.358,6.946,0.997
2959.866,21.475,32.644,2.96,0.36,1566.48,2.63,0.014,0.876,332.975,1.056,111.864,6.93,0.997
2959.972,21.501,32.636,2.956,0.361,1562.297,2.612,0.015,0.867,333.511,1.055,111.239,6.924,0.997
2960.077,21.518,32.619,2.952,0.361,1558.812,2.588,0.017,0.858,333.321,1.052,110.549,6.945,0.997
2960.182,21.541,32.575,2.941,0.361,1553.234,2.533,0.02,0.847,331.587,1.044,108.986,7.001,0.997
2960.288,21.57,32.555,2.933,0.35,1550.446,2.509,0.051,0.847,328.336,1.033,107.658,7.016,0.997
2960.393,21.634,32.547,2.937,0.338,1548.354,2.49,0.021,0.851,323.516,1.021,108.133,6.998,0.997
2960.498,21.666,32.544,2.951,0.327,1546.96,2.475,0.017,0.857,318.311,1.009,110.536,7.017,0.997
2960.604,21.696,32.561,2.965,0.315,1546.263,2.458,0.012,0.873,314.718,1,112.87,7.029,0.997
2960.709,21.722,32.58,2.975,0.303,1546.263,2.452,0.008,0.879,312.671,0.993,114.615,6.976,0.997
2960.814,21.754,32.605,2.986,0.292,1547.657,2.444,0.004,0.883,311.915,0.99,116.476,6.965,0.997
2960.919,21.757,32.628,3,0.28,1551.143,2.432,0,0.885,312.053,0.989,118.26,7.044,0.997
2961.025,21.752,32.658,3,0.268,1560.206,2.397,0,0.88,312.946,0.989,119.538,7.07,0.997
2961.13,21.737,32.672,3,0.272,1564.389,2.376,0,0.876,315.605,0.991,119.899,7.077,0.997
2961.236,21.674,32.683,3,0.275,1568.571,2.357,0,0.872,317.886,0.993,119.118,7.052,0.997
2961.341,21.622,32.694,2.99,0.278,1572.754,2.342,0.003,0.869,318.238,0.995,116.827,7.121,0.997
2961.446,21.553,32.7,2.973,0.282,1577.634,2.33,0.01,0.868,320.073,0.997,114.024,7.517,0.997
2961.551,21.469,32.692,2.963,0.285,1577.634,2.334,0.013,0.869,324.845,0.997,112.343,8.001,0.997
2961.656,21.282,32.689,2.963,0.288,1576.937,2.341,0.013,0.87,329.398,0.996,112.32,8.119,0.997
2961.762,21.197,32.692,2.964,0.292,1575.543,2.349,0.013,0.869,333.372,0.994,112.537,7.965,0.997
2961.867,21.128,32.7,2.961,0.295,1569.966,2.348,0.014,0.861,337.571,0.989,112.135,7.749,0.997
2961.972,21.082,32.694,2.955,0.298,1566.48,2.338,0.015,0.853,340.671,0.984,111.168,7.592,0.997
2962.077,21.054,32.683,2.953,0.301,1563.692,2.324,0.016,0.843,341.291,0.978,110.878,7.343,0.997
2962.182,21.063,32.669,2.959,0.304,1561.6,2.306,0.014,0.832,339.514,0.972,111.865,6.876,0.997
2962.288,21.079,32.669,2.97,0.308,1559.509,2.258,0.01,0.815,337.242,0.968,113.664,6.597,0.997
2962.393,21.097,32.669,2.981,0.311,1560.903,2.234,0.007,0.811,337.402,0.967,115.434,6.73,0.997
2962.498,21.135,32.669,2.994,0.314,1562.994,2.211,0.002,0.81,337.647,0.97,117.347,6.931,0.997
2962.603,21.154,32.669,3,0.317,1566.48,2.19,0,0.813,336.103,0.977,118.848,6.974,0.997
2962.708,21.174,32.683,3,0.32,1574.149,2.154,0,0.825,334.798,0.989,118.837,6.952,0.997
2962.814,21.195,32.694,2.992,0.325,1577.634,2.133,0.003,0.832,333.49,1.008,117.002,6.945,0.997
2962.919,21.24,32.705,2.982,0.33,1579.029,2.11,0.006,0.838,330.023,1.034,115.44,6.893,0.997
2963.024,21.263,32.711,2.985,0.335,1579.029,2.086,0.005,0.841,325.179,1.065,116.005,6.772,0.997
2963.129,21.286,32.719,3,0.34,1577.634,2.045,0,0.841,320.631,1.101,118.616,6.56,0.997
2963.235,21.309,32.717,3,0.344,1576.937,2.027,0,0.838,316.793,1.139,119.973,6.263,0.997
2963.34,21.344,32.708,2.997,0.349,1576.937,2.011,0.001,0.836,313.035,1.176,117.863,6.143,0.997
2963.445,21.356,32.694,2.961,0.354,1576.24,2.002,0.013,0.835,309.819,1.21,112.385,6.156,0.997
2963.55,21.367,32.667,2.929,0.359,1577.634,2.005,0.092,0.842,308.475,1.239,107.187,6.306,0.997
2963.655,21.379,32.655,2.917,0.359,1579.029,2.016,0.619,0.85,308.665,1.262,104.659,6.592,0.997
2963.76,21.411,32.644,2.918,0.36,1579.726,2.037,0.675,0.861,308.916,1.279,104.497,6.698,0.997
2963.865,21.431,32.633,2.922,0.36,1579.726,2.065,0.413,0.873,308.251,1.293,105.412,6.672,0.997
2963.971,21.453,32.625,2.926,0.36,1578.331,2.137,0.186,0.896,306.279,1.303,106.474,6.687,0.998
2964.076,21.474,32.628,2.926,0.361,1578.331,2.183,0.106,0.904,303.305,1.312,107.002,6.761,0.998
2964.181,21.507,32.636,2.925,0.361,1578.331,2.231,0.09,0.91,300.309,1.319,107.122,6.816,0.998
2964.287,21.518,32.644,2.928,0.361,1578.331,2.279,0.057,0.912,298.601,1.323,107.479,6.806,0.998
2964.392,21.527,32.675,2.937,0.361,1579.726,2.371,0.02,0.91,299.235,1.323,108.615,6.762,0.997
2964.497,21.534,32.686,2.95,0.359,1581.817,2.415,0.017,0.909,301.948,1.318,110.544,6.724,0.997
2964.602,21.543,32.692,2.96,0.357,1585.303,2.46,0.014,0.909,305.276,1.307,111.933,6.696,0.997
2964.708,21.541,32.686,2.955,0.354,1588.091,2.502,0.016,0.91,308.072,1.291,111.138,6.656,0.997
2964.813,21.533,32.68,2.939,0.352,1590.183,2.588,0.021,0.917,310.205,1.272,108.453,6.622,0.997
2964.918,21.519,32.678,2.933,0.349,1590.88,2.629,0.073,0.921,312.4,1.251,107.385,6.613,0.997
2965.023,21.472,32.675,2.943,0.347,1591.577,2.666,0.02,0.924,315.057,1.23,109.058,6.602,0.997
2965.128,21.444,32.664,2.956,0.344,1592.274,2.698,0.015,0.925,318.15,1.209,111.409,6.577,0.997
2965.234,21.417,32.636,2.959,0.342,1590.88,2.744,0.014,0.919,321.57,1.19,111.832,6.563,0.997
2965.339,21.4,32.625,2.955,0.348,1590.183,2.754,0.016,0.912,324.233,1.171,111.127,6.59,0.997
2965.444,21.406,32.622,2.951,0.354,1590.183,2.753,0.017,0.903,324.597,1.154,110.417,6.647,0.997
2965.549,21.43,32.619,2.943,0.36,1589.486,2.744,0.019,0.894,323.945,1.138,109.195,6.706,0.997
2965.655,21.463,32.614,2.937,0.367,1587.394,2.71,0.029,0.879,324.193,1.122,107.948,6.76,0.997
2965.76,21.499,32.611,2.944,0.373,1586,2.691,0.02,0.875,325.468,1.108,109.123,6.818,0.997
2965.865,21.562,32.617,2.962,0.379,1586,2.674,0.013,0.874,327.268,1.095,112.34,6.891,0.998
2965.97,21.588,32.625,2.983,0.385,1585.303,2.656,0.006,0.875,329.523,1.084,115.746,6.929,0.998
2966.076,21.615,32.65,2.991,0.392,1585.303,2.621,0.003,0.88,331.219,1.076,116.918,6.913,0.998
2966.181,21.644,32.658,2.986,0.402,1585.303,2.604,0.005,0.882,331.207,1.071,116.118,6.897,0.999
2966.286,21.715,32.664,2.975,0.413,1584.606,2.586,0.009,0.882,329.758,1.069,114.364,6.893,0.999
2966.392,21.757,32.667,2.964,0.424,1584.606,2.567,0.012,0.88,328.83,1.068,112.75,6.879,0.999
2966.497,21.8,32.669,2.958,0.434,1583.909,2.52,0.014,0.87,328.963,1.067,111.904,6.843,1
2966.602,21.843,32.669,2.953,0.445,1582.514,2.495,0.016,0.865,328.273,1.066,110.837,6.793,1
2966.707,21.928,32.669,2.941,0.456,1581.12,2.47,0.02,0.861,326.677,1.065,108.679,6.73,1
2966.813,21.969,32.669,2.933,0.467,1580.423,2.448,0.093,0.858,326.203,1.061,107.233,6.663,1
2966.918,22.009,32.653,2.943,0.477,1582.514,2.414,0.02,0.862,326.724,1.057,108.857,6.602,1
2967.023,22.049,32.642,2.964,0.452,1582.514,2.402,0.012,0.866,327.554,1.051,112.695,6.53,1
2967.128,22.132,32.63,2.985,0.427,1583.909,2.395,0.005,0.871,330.272,1.043,115.963,6.432,1
2967.233,22.172,32.619,2.99,0.402,1584.606,2.389,0.004,0.875,334.751,1.033,116.769,6.269,1
2967.339,22.206,32.594,2.989,0.377,1586.697,2.384,0.004,0.875,337.894,1.021,116.549,6.054,1
2967.444,22.229,32.589,2.987,0.351,1585.303,2.379,0.005,0.868,338.799,1.006,116.28,5.881,1
2967.549,22.228,32.583,2.988,0.326,1584.606,2.371,0.004,0.858,338.268,0.987,116.452,5.733,1
2967.655,22.207,32.589,2.992,0.301,1584.606,2.359,0.003,0.845,337.571,0.967,117.077,5.813,1
2967.76,22.177,32.614,2.997,0.276,1586.697,2.326,0.001,0.816,338.723,0.947,117.86,6.459,0.999
2967.865,22.144,32.63,3,0.272,1587.394,2.306,0,0.804,345.175,0.927,118.824,7.582,0.999
2967.97,22.059,32.642,3,0.269,1588.091,2.287,0,0.795,356.474,0.91,119.6,8.422,0.999
2968.076,22.002,32.653,3,0.265,1589.486,2.269,0,0.79,366.123,0.898,120.062,8.273,0.998
2968.181,21.928,32.672,3,0.262,1589.486,2.241,0,0.789,368.594,0.889,120.307,7.446,0.998
2968.286,21.838,32.683,3,0.259,1588.789,2.228,0,0.791,365.912,0.886,120.536,6.663,0.997
2968.392,21.622,32.692,3,0.255,1588.091,2.212,0,0.794,358.942,0.887,121.061,6.281,0.997
2968.497,21.51,32.7,3,0.252,1587.394,2.192,0,0.795,349.429,0.891,121.188,6.279,0.997
2968.602,21.405,32.708,3,0.248,1586,2.137,0,0.792,342.652,0.899,120.282,6.448,0.998
2968.707,21.316,32.714,3,0.344,1585.303,2.099,0,0.788,342.083,0.909,118.691,6.579,0.998
2968.813,21.2,32.719,2.994,0.439,1584.606,2.055,0.002,0.784,343.261,0.923,117.403,6.596,0.998
2968.918,21.178,32.717,2.991,0.535,1583.211,2.009,0.003,0.78,343.399,0.941,116.969,6.615,0.998
2969.023,21.18,32.694,2.987,0.63,1580.423,1.924,0.004,0.782,341.668,0.963,116.377,6.618,0.998
2969.128,21.204,32.675,2.975,0.725,1579.029,1.89,0.009,0.789,337.752,0.989,114.419,6.557,0.998
2969.233,21.302,32.655,2.956,0.821,1578.331,1.868,0.015,0.799,331.355,1.018,111.288,6.494,0.998
2969.338,21.366,32.639,2.94,0.916,1579.029,1.854,0.021,0.811,324.284,1.048,108.478,6.453,0.998
2969.444,21.431,32.633,2.934,1.012,1581.817,1.85,0.104,0.838,319.211,1.077,107.206,6.374,0.998
2969.549,21.493,32.633,2.937,1.083,1583.909,1.857,0.041,0.849,317.329,1.1,107.797,6.354,0.998
2969.654,21.597,32.636,2.944,1.154,1586.697,1.868,0.02,0.857,317.535,1.117,109.08,6.394,0.998
2969.759,21.639,32.633,2.949,1.225,1589.486,1.881,0.018,0.862,319.372,1.126,110.068,6.38,0.998
2969.865,21.677,32.644,2.947,1.296,1591.577,1.91,0.018,0.862,321.442,1.126,109.786,6.366,0.998
2969.97,21.709,32.655,2.947,1.367,1590.88,1.925,0.018,0.861,322.067,1.12,109.816,6.36,0.998
2970.075,21.747,32.664,2.957,1.438,1590.183,1.943,0.015,0.859,322.011,1.107,111.537,6.361,0.998
2970.18,21.749,32.658,2.974,1.509,1589.486,1.967,0.009,0.86,323.498,1.091,114.253,6.37,0.998
2970.286,21.741,32.633,2.989,1.58,1588.091,2.041,0.004,0.867,326.915,1.072,116.546,6.38,0.998
2970.391,21.727,32.628,2.996,1.59,1587.394,2.086,0.002,0.873,331.298,1.053,117.628,6.373,0.998
2970.496,21.692,32.633,3,1.6,1588.789,2.135,0,0.879,335.595,1.032,118.221,6.343,0.998
2970.601,21.675,32.642,3,1.609,1590.183,2.184,0,0.885,339.181,1.014,119.37,6.316,0.998
2970.707,21.656,32.658,3,1.619,1590.183,2.272,0,0.888,341.792,0.999,120.222,6.326,0.998
2970.812,21.635,32.667,3,1.629,1589.486,2.304,0,0.885,343.273,0.986,119.515,6.365,0.998
2970.917,21.579,32.678,2.997,1.639,1588.789,2.325,0.001,0.88,343.718,0.976,117.829,6.41,0.998
2971.022,21.547,32.689,2.997,1.648,1586.697,2.334,0.001,0.872,343.752,0.97,117.817,6.493,0.998
2971.128,21.513,32.7,3,1.658,1582.514,2.33,0,0.858,344.086,0.966,119.993,6.627,0.998
2971.233,21.478,32.689,3,1.653,1582.514,2.323,0,0.854,344.707,0.966,121.414,6.728,0.998
2971.338,21.411,32.669,3,1.648,1582.514,2.311,0,0.852,345.147,0.968,118.508,6.791,0.998
2971.443,21.381,32.642,2.968,1.644,1583.211,2.297,0.011,0.853,345.322,0.971,113.366,6.851,0.998
2971.548,21.355,32.589,2.949,1.639,1585.303,2.271,0.017,0.861,345.357,0.975,110.166,6.917,0.998
2971.654,21.331,32.572,2.956,1.634,1586,2.261,0.015,0.865,344.976,0.98,111.412,6.971,0.998
2971.759,21.283,32.567,2.978,1.629,1586.697,2.249,0.008,0.869,343.965,0.985,114.871,6.992,0.998
2971.864,21.255,32.564,2.995,1.624,1587.394,2.235,0.002,0.87,342.918,0.991,117.504,6.972,0.998
2971.969,21.226,32.578,2.999,1.62,1589.486,2.203,0,0.867,342.487,0.997,118.173,6.92,0.998
2972.075,21.199,32.589,2.999,1.68,1589.486,2.185,0,0.863,342.358,1.003,118.147,6.932,0.998
2972.18,21.169,32.6,3,1.741,1589.486,2.164,0,0.86,341.977,1.01,118.454,6.906,0.998
2972.285,21.171,32.605,3,1.802,1590.183,2.145,0,0.857,341.202,1.016,118.576,6.767,0.998
2972.391,21.184,32.6,2.997,1.863,1592.274,2.107,0.001,0.858,339.526,1.022,117.906,6.817,0.998
2972.496,21.207,32.586,2.988,1.924,1592.971,2.092,0.004,0.862,337.003,1.027,116.459,6.864,0.998
2972.602,21.27,32.575,2.984,1.985,1593.669,2.08,0.006,0.867,335.646,1.033,115.777,6.852,0.998
2972.707,21.305,32.567,2.992,2.046,1594.366,2.075,0.003,0.874,335.828,1.039,117.081,6.836,0.998
2972.812,21.34,32.561,3,2.107,1596.457,2.08,0,0.884,336.103,1.044,119.574,6.838,0.998
2972.917,21.373,32.567,3,1.97,1595.76,2.089,0,0.886,335.631,1.05,120.522,6.852,0.998
2973.023,21.429,32.572,2.998,1.833,1593.669,2.099,0.001,0.886,334.836,1.057,118.038,6.855,0.998
2973.128,21.448,32.569,2.967,1.697,1591.577,2.11,0.012,0.885,333.081,1.064,113.09,6.85,0.998
2973.233,21.461,32.547,2.942,1.56,1587.394,2.129,0.02,0.88,330.055,1.068,108.866,6.855,0.998
2973.339,21.467,32.53,2.938,1.423,1585.303,2.137,0.025,0.88,327.753,1.069,108.014,6.874,0.998
2973.444,21.461,32.511,2.949,1.286,1583.909,2.145,0.018,0.881,328.195,1.065,110.104,6.901,0.998
2973.55,21.449,32.497,2.962,1.149,1583.909,2.153,0.013,0.885,330.74,1.058,112.297,6.934,0.998
2973.655,21.433,32.469,2.96,1.012,1586,2.17,0.014,0.896,333.792,1.047,111.919,6.965,0.998
2973.76,21.417,32.461,2.948,1.009,1588.091,2.18,0.018,0.901,336.727,1.033,109.789,6.985,0.998
2973.866,21.401,32.469,2.94,1.007,1590.88,2.19,0.021,0.905,339.104,1.019,108.261,6.992,0.998
2973.971,21.409,32.486,2.946,1.005,1592.971,2.198,0.019,0.905,340.518,1.005,109.52,6.993,0.998
2974.076,21.427,32.539,2.962,1.002,1595.063,2.202,0.013,0.895,341.335,0.993,112.265,6.995,0.998
2974.182,21.453,32.564,2.976,1,1594.366,2.198,0.008,0.886,342.093,0.981,114.582,7.011,0.998
2974.287,21.511,32.578,2.981,0.997,1592.971,2.19,0.007,0.876,343.206,0.971,115.323,7.05,0.998
2974.393,21.536,32.583,2.98,0.995,1591.577,2.18,0.007,0.865,344.569,0.964,115.156,7.102,0.998
2974.498,21.556,32.594,2.981,0.992,1589.486,2.16,0.007,0.85,345.163,0.959,115.422,7.113,0.998
2974.604,21.572,32.597,2.99,0.992,1589.486,2.153,0.004,0.848,345.035,0.958,116.743,7.082,0.998
2974.709,21.593,32.597,2.999,0.992,1590.183,2.148,0,0.848,345.092,0.959,118.163,7.062,0.998
2974.814,21.599,32.594,3,0.992,1592.274,2.145,0,0.851,344.934,0.965,118.367,7.041,0.998
2974.92,21.601,32.589,2.994,0.992,1595.063,2.145,0.002,0.859,343.817,0.974,117.386,6.923,0.998
2975.025,21.598,32.589,2.985,0.992,1595.76,2.145,0.005,0.862,341.649,0.987,115.914,6.77,0.998
2975.13,21.569,32.594,2.971,0.992,1595.76,2.145,0.01,0.863,338.34,1.001,113.674,6.877,0.998
2975.236,21.544,32.6,2.952,0.992,1595.76,2.145,0.017,0.861,332.938,1.016,110.346,7.455,0.998
2975.341,21.514,32.583,2.933,0.992,1594.366,2.137,0.136,0.852,325.283,1.03,106.879,8.304,0.998
2975.446,21.481,32.567,2.925,0.982,1594.366,2.132,0.421,0.847,319.579,1.04,105.588,8.867,0.998
2975.552,21.418,32.547,2.927,0.971,1595.76,2.128,0.253,0.843,320.065,1.04,106.407,8.817,0.998
2975.657,21.393,32.533,2.939,0.96,1597.154,2.125,0.021,0.841,325.454,1.044,108.436,8.453,0.998
2975.762,21.375,32.519,2.955,0.949,1600.64,2.132,0.015,0.845,331.628,1.038,111.258,8.105,0.998
2975.867,21.365,32.519,2.976,0.938,1601.337,2.141,0.009,0.85,338.057,1.028,114.517,7.846,0.998
2975.973,21.37,32.525,2.993,0.928,1601.337,2.153,0.002,0.855,343.022,1.014,117.281,7.466,0.998
2976.078,21.381,32.536,2.997,0.917,1600.64,2.167,0.001,0.86,343.651,0.998,117.871,6.891,0.998
2976.184,21.395,32.572,2.987,0.906,1594.366,2.195,0.004,0.862,341.884,0.982,116.333,6.447,0.998
2976.289,21.415,32.592,2.974,0.907,1590.88,2.202,0.009,0.859,341.699,0.966,114.336,6.492,0.998
2976.394,21.479,32.597,2.968,0.909,1588.091,2.202,0.011,0.854,342.855,0.951,113.356,6.752,0.998
2976.5,21.522,32.597,2.97,0.91,1586,2.198,0.01,0.847,344.653,0.937,113.6,6.884,0.998
2976.605,21.569,32.594,2.978,0.911,1583.211,2.18,0.008,0.833,347.985,0.926,114.84,6.967,0.998
2976.71,21.617,32.594,2.989,0.913,1583.211,2.17,0.004,0.828,351.071,0.917,116.581,7.051,0.998
2976.816,21.698,32.6,3,0.914,1583.211,2.16,0,0.825,351.776,0.912,118.301,7.14,0.998
2976.921,21.731,32.597,3,0.915,1583.211,2.15,0,0.825,351.349,0.909,118.392,7.344,0.998
2977.026,21.761,32.603,2.988,0.917,1581.817,2.129,0.004,0.834,350.081,0.91,116.44,7.673,0.998
2977.132,21.792,32.617,2.968,0.844,1580.423,2.117,0.011,0.839,348.142,0.914,113.329,7.876,0.998
2977.237,21.858,32.621,2.956,0.771,1579.726,2.11,0.015,0.843,348.398,0.92,111.349,7.882,0.998
2977.342,21.894,32.625,2.958,0.699,1579.029,2.102,0.015,0.845,351.049,0.929,111.657,7.79,0.998
2977.448,21.911,32.63,2.971,0.626,1576.937,2.064,0.01,0.838,353.22,0.94,113.809,7.718,0.998
2977.553,21.928,32.619,2.983,0.554,1576.937,2.045,0.006,0.83,353.432,0.952,115.674,7.643,0.998
2977.658,21.988,32.603,2.987,0.481,1577.634,2.027,0.005,0.823,351.151,0.966,116.285,7.606,0.998
2977.763,22.009,32.592,2.983,0.408,1579.029,2.011,0.006,0.817,346.691,0.979,115.692,7.6,0.998
2977.869,22.024,32.58,2.98,0.336,1583.909,2,0.007,0.815,342.073,0.992,115.133,7.505,0.998
2977.974,22.031,32.578,2.98,0.336,1587.394,2.002,0.007,0.819,338.626,1,115.265,7.451,0.998
2978.079,22.022,32.58,2.988,0.336,1590.88,2.008,0.004,0.826,335.918,1.004,116.509,7.434,0.998
2978.185,22.008,32.58,2.997,0.336,1593.669,2.021,0.001,0.836,334.125,1.002,117.883,7.379,0.998
2978.29,21.987,32.594,2.997,0.336,1597.154,2.047,0.001,0.857,335.324,0.995,117.858,7.319,0.998
2978.395,21.959,32.603,2.986,0.336,1596.457,2.058,0.005,0.865,340.153,0.984,116.171,7.288,0.998
2978.5,21.874,32.608,2.973,0.336,1595.063,2.066,0.009,0.87,344.799,0.97,114.062,7.28,0.998
2978.606,21.813,32.605,2.965,0.336,1592.971,2.072,0.012,0.872,347.535,0.956,112.876,7.282,0.998
2978.711,21.739,32.586,2.966,0.336,1590.183,2.071,0.012,0.865,349.083,0.944,113.002,7.281,0.998
2978.817,21.655,32.569,2.969,0.318,1588.789,2.066,0.011,0.859,347.876,0.935,113.493,7.259,0.998
2978.922,21.484,32.558,2.968,0.301,1588.789,2.062,0.011,0.853,344.952,0.931,113.369,7.225,0.998
2979.027,21.414,32.553,2.962,0.283,1589.486,2.058,0.013,0.848,344.303,0.93,112.316,7.191,0.998
2979.133,21.364,32.544,2.955,0.266,1590.183,2.054,0.015,0.844,345.604,0.934,111.244,7.203,0.998
2979.238,21.334,32.53,2.954,0.249,1590.183,2.054,0.016,0.845,347.023,0.941,111.002,7.298,0.998
2979.343,21.328,32.519,2.951,0.231,1590.183,2.055,0.017,0.847,348.025,0.951,110.493,7.429,0.998
2979.448,21.343,32.505,2.941,0.214,1590.183,2.054,0.02,0.85,347.733,0.963,108.923,7.517,0.998
2979.554,21.363,32.486,2.929,0.197,1590.88,2.043,0.175,0.854,346.328,0.977,106.811,7.557,0.998
