DGA,POR,Y
2.747,10.255,4
2.731,11.366,4
2.717,13.201,4
2.703,14.555,4
2.701,15.091,4
2.697,15.393,4
2.697,15.741,4
2.702,15.599,4
2.706,14.472,4
2.718,13.169,4
2.726,12.612,4
2.717,13.043,4
2.706,14.293,4
2.696,15.524,4
2.69,16.258,4
2.696,16.633,4
2.694,16.66,4
2.69,16.918,4
2.682,17.248,4
2.682,17.54,4
2.683,17.365,4
2.687,16.927,4
2.682,16.222,4
2.683,15.775,4
2.688,15.474,4
2.69,15.215,4
2.688,15.113,4
2.69,15.704,4
2.682,16.221,4
2.672,16.425,4
2.676,16.565,4
2.669,16.359,4
2.674,16.462,4
2.682,16.574,4
2.678,16.172,4
2.68,16.028,4
2.68,15.611,4
2.676,14.932,4
2.674,14.11,4
2.671,13.007,4
2.673,12.161,4
2.673,11.702,4
2.678,11.888,4
2.68,12.311,4
2.691,11.961,4
2.708,11.046,4
2.733,9.8,1
2.767,8.256,1
2.815,6.054,1
2.867,2.397,1
2.883,0.059,1
2.904,0.023,1
2.902,0.021,1
2.912,0.018,1
2.921,0.016,1
2.905,0.02,1
2.883,0.024,1
2.88,0.025,1
2.893,0.022,1
2.907,0.02,1
2.919,0.02,1
2.928,0.02,1
2.922,0.022,1
2.897,0.026,1
2.856,0.053,1
2.834,0.723,1
2.827,1.101,1
2.831,0.733,1
2.845,0.44,1
2.869,0.768,1
2.869,0.893,1
2.877,0.355,1
2.898,0.024,1
2.952,0.012,1
2.993,0.005,1
2.994,0.007,1
2.955,0.016,1
2.912,0.025,1
2.895,0.028,1
2.898,0.027,1
2.923,0.02,1
2.964,0.01,1
3,0.001,1
3,0,1
3,0.002,1
2.957,0.013,1
2.901,0.022,1
2.886,0.03,1
2.896,0.021,1
2.903,0.02,1
2.902,0.028,1
2.908,0.127,1
2.904,0.023,1
2.927,0.019,1
2.928,0.019,1
2.919,0.021,1
2.92,0.021,1
2.909,0.022,1
2.891,0.099,1
2.871,0.46,1
2.853,0.434,1
2.856,0.032,1
2.898,0.026,1
2.93,0.02,1
2.959,0.012,1
3,0,1
3,0,1
3,0,1
3,0,1
2.988,0.002,1
2.951,0.012,1
2.936,0.018,1
2.917,0.038,1
2.903,0.284,1
2.885,1.033,2
2.854,4.449,2
2.811,6.578,2
2.792,7.104,2
2.806,6.016,2
2.835,4.079,2
2.842,2.989,2
2.813,3.735,2
2.774,5.456,2
2.742,7.238,2
2.728,8.153,2
2.731,7.358,2
2.763,5.159,2
2.808,2.078,2
2.826,0.039,2
2.834,0.037,2
2.827,2.943,2
2.801,5.278,2
2.79,5.468,2
2.812,3.941,2
2.793,0.043,1
2.85,0.034,1
2.888,0.028,1
2.909,0.024,1
2.89,0.027,1
2.863,1.219,1
2.845,3.975,1
2.845,3.912,1
2.843,1.29,1
2.858,0.029,1
2.895,0.024,1
2.903,0.072,1
2.866,2.193,1
2.815,5.442,1
2.776,7.299,1
2.761,7.66,1
2.76,7.295,2
2.765,6.647,2
2.77,5.972,2
2.778,4.899,2
2.796,3.32,2
2.828,1.594,2
2.868,0.142,2
2.917,0.028,2
2.95,0.016,1
2.956,0.01,1
2.923,0.015,1
2.835,0.082,1
2.817,5.206,2
2.766,7.625,2
2.741,7.256,2
2.737,6.708,2
2.764,4.087,2
2.779,0.048,2
2.867,0.03,2
2.928,0.018,2
2.987,0.007,1
3,0,1
3,0,1
3,0.006,1
2.928,0.022,1
2.873,0.455,1
2.849,1.177,1
2.848,0.031,1
2.925,0.016,1
3,0.002,1
3,0,1
3,0.002,1
2.993,0.007,1
2.953,0.014,1
2.92,0.019,1
2.922,0.017,1
2.958,0.011,1
2.99,0.006,1
3,0.002,1
3,0,1
3,0,1
3,0,1
3,0,1
2.951,0.01,1
2.923,0.114,1
2.893,1.802,1
2.861,4.551,1
2.816,6.577,1
2.772,8.141,2
2.742,8.86,2
2.725,8.094,2
2.734,7.02,2
2.754,6.066,2
2.773,5.493,2
2.779,5.259,2
2.78,5.308,2
2.79,5.054,2
2.812,4.139,2
2.763,0.93,2
2.761,0.794,2
2.81,5.434,2
2.765,8.589,2
2.743,10.413,2
2.73,10.437,2
2.724,9.905,2
2.723,9.534,2
2.735,9.147,2
2.759,8.414,2
2.784,7.376,1
2.806,6.828,1
2.825,5.985,1
2.844,4.239,1
2.85,2.904,1
2.834,4.014,1
2.8,5.635,1
2.76,7.79,1
2.718,9.846,4
2.696,12.136,4
2.677,13.67,4
2.667,14.627,4
2.673,15.269,4
2.674,15.334,4
2.666,14.835,4
2.675,14.334,4
2.678,13.225,4
2.68,12.452,4
2.675,11.918,4
2.683,11.703,4
2.692,11.553,4
2.697,11.654,4
2.703,12.276,4
2.701,13.243,4
2.696,14.098,4
2.692,14.523,4
2.686,14.507,4
2.682,14.801,4
2.667,14.906,4
2.661,15.01,4
2.664,15.142,4
2.674,15.488,4
2.67,15.493,4
2.672,15.507,4
2.669,15.129,4
2.662,14.628,4
2.672,14.65,4
2.675,14.423,4
2.673,14.5,4
2.661,14.421,4
2.658,14.489,4
2.655,14.45,4
2.661,14.043,4
2.671,12.32,4
2.68,10.422,4
2.694,8.799,4
2.714,7.306,4
2.744,5.652,4
2.784,3.711,1
2.87,0.036,1
2.982,0.012,1
2.996,0.008,1
3,0.002,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0.005,1
2.981,0.009,1
2.974,0.01,1
2.971,0.009,1
2.966,0.009,1
2.955,0.011,1
2.954,0.012,1
2.966,0.011,1
2.986,0.009,1
2.994,0.007,1
2.989,0.006,1
2.986,0.004,1
2.995,0.001,1
2.994,0.001,1
2.972,0.006,1
2.958,0.011,1
2.964,0.013,1
2.984,0.013,1
3,0.014,1
3,0.013,1
3,0.01,1
3,0.006,1
3,0.003,1
3,0.003,1
3,0.003,1
3,0.003,1
3,0.004,1
2.972,0.006,1
2.946,0.011,1
2.905,0.02,1
2.887,0.574,1
2.868,0.944,1
2.849,0.03,1
2.882,0.024,1
2.898,0.023,1
2.89,0.028,1
2.881,0.033,1
2.88,0.034,1
2.922,0.024,1
2.929,0.02,1
2.859,0.029,1
2.819,2.73,4
2.802,6.572,4
2.771,7.899,4
2.751,7.933,4
2.73,7.81,4
2.709,8.283,4
2.699,9.352,4
2.697,9.874,4
2.705,9.896,4
2.729,9.073,4
2.774,6.793,4
2.806,2.397,4
2.815,0.038,1
2.818,1.426,1
2.822,4.151,1
2.813,4.611,1
2.825,4.074,1
2.796,1.315,1
2.824,0.035,1
2.898,0.023,1
2.98,0.01,1
3,0.003,1
3,0.003,1
2.986,0.004,1
2.972,0.006,4
2.934,0.012,4
2.852,0.358,4
2.827,7.584,4
2.772,11.237,4
2.737,12.826,4
2.72,13.034,4
2.711,12.695,4
2.707,12.498,4
2.703,12.714,4
2.698,13.258,4
2.69,13.491,4
2.694,13.59,4
2.693,13.496,4
2.692,13.341,4
2.699,13.302,4
2.701,12.695,4
2.705,12.135,4
2.711,11.662,4
2.72,11.011,4
2.736,9.92,4
2.754,8.508,4
2.767,7.373,4
2.773,6.83,4
2.781,6.703,4
2.808,6.127,4
2.854,4.386,4
2.894,0.524,4
2.934,0.014,1
2.95,0.013,1
2.958,0.013,1
2.961,0.013,1
2.948,0.014,1
2.927,0.016,1
2.917,0.017,1
2.907,0.019,1
2.898,0.021,1
2.893,0.022,1
2.905,0.022,1
2.91,0.02,1
2.911,0.018,1
2.909,0.018,1
2.909,0.018,1
2.924,0.015,1
2.949,0.01,1
2.967,0.007,1
2.974,0.005,1
2.975,0.005,1
2.98,0.006,1
2.976,0.008,1
2.968,0.008,1
2.968,0.007,1
2.974,0.006,1
2.973,0.007,1
2.968,0.01,1
2.966,0.01,1
2.957,0.009,1
2.947,0.011,1
2.939,0.012,1
2.944,0.011,1
2.963,0.007,1
2.983,0.003,1
2.993,0.001,1
3,0.001,1
3,0.002,1
2.988,0.004,1
2.962,0.008,1
2.932,0.014,1
2.897,0.021,1
2.878,0.025,1
2.875,0.025,1
2.885,0.023,1
2.898,0.021,1
2.922,0.019,1
2.932,0.018,1
2.922,0.019,1
2.904,0.02,1
2.897,0.021,1
2.892,0.022,1
2.884,0.024,1
2.895,0.145,1
2.898,0.312,1
2.902,0.253,1
2.911,0.071,1
2.929,0.02,1
2.962,0.012,1
2.974,0.007,1
2.959,0.01,1
2.922,0.018,1
2.894,0.025,1
2.896,0.213,1
2.898,0.121,1
2.895,0.023,1
2.89,0.021,1
2.889,0.022,1
2.881,0.024,1
2.876,0.031,1
2.892,0.042,1
2.919,0.023,1
2.953,0.016,1
2.964,0.013,1
2.951,0.014,1
2.931,0.016,1
2.92,0.018,1
2.92,0.017,1
2.926,0.015,1
2.94,0.012,1
2.95,0.011,1
2.949,0.014,1
2.932,0.02,1
2.924,0.036,1
2.92,0.07,1
2.919,0.042,1
2.917,0.02,1
2.927,0.015,1
2.971,0.006,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
2.968,0.006,1
2.947,0.014,1
2.963,0.01,1
2.997,0.001,1
3,0,1
3,0,1
3,0,1
2.984,0.003,1
2.954,0.009,1
2.956,0.009,1
2.986,0.003,1
3,0,1
3,0,1
2.991,0.006,1
2.94,0.014,1
2.894,0.022,1
2.866,0.027,1
2.857,0.028,1
2.866,0.026,1
2.88,0.024,1
2.889,0.024,1
2.906,0.066,1
2.903,0.031,1
2.905,0.032,1
2.918,0.028,1
2.946,0.02,1
2.97,0.014,1
2.953,0.017,1
2.895,0.029,1
2.837,0.643,4
2.822,3.064,4
2.797,4.807,4
2.764,6.897,4
2.724,8.675,4
2.698,9.508,4
2.692,9.347,4
2.696,8.885,4
2.707,8.806,4
2.711,9.043,4
2.705,9.291,4
2.699,9.662,4
2.699,9.915,4
2.704,9.891,4
2.717,9.293,4
2.737,8.114,4
2.764,6.527,1
2.795,4.84,1
2.827,3.155,1
2.812,0.04,1
2.821,0.036,1
2.789,0.041,1
2.792,2.236,1
2.788,4.905,1
2.781,5.777,1
2.802,4.93,1
2.836,3.845,1
2.867,2.378,1
2.886,0.025,1
2.891,0.022,1
2.896,0.02,1
2.9,0.019,1
2.894,0.021,1
2.884,0.023,1
2.887,0.023,1
2.914,0.018,1
2.954,0.01,1
2.978,0.004,1
2.972,0.006,1
2.951,0.01,1
2.943,0.011,1
2.947,0.011,1
2.96,0.008,1
2.984,0.004,1
3,0,1
3,0,1
3,0,1
3,0,1
2.994,0.001,1
2.99,0.002,1
2.994,0.001,1
3,0.001,1
3,0.002,1
2.985,0.006,1
2.966,0.009,1
2.963,0.01,1
2.967,0.009,1
2.967,0.009,1
2.965,0.011,1
2.97,0.013,1
2.984,0.012,1
3,0.009,1
3,0.006,1
3,0.002,1
3,0,1
3,0,1
3,0,1
3,0.002,1
2.991,0.008,1
2.967,0.015,1
2.945,0.018,1
2.939,0.018,1
2.943,0.014,1
2.95,0.01,1
2.962,0.008,1
2.972,0.006,1
2.985,0.003,1
3,0.001,1
3,0.003,1
2.985,0.007,1
2.964,0.011,1
2.954,0.013,1
2.941,0.013,1
2.945,0.011,1
2.949,0.01,1
2.949,0.011,1
2.944,0.013,1
2.939,0.017,1
2.935,0.02,1
2.937,0.019,1
2.947,0.015,1
2.947,0.011,1
2.946,0.013,1
2.942,0.017,1
2.941,0.018,1
2.955,0.015,1
2.972,0.01,1
2.982,0.006,1
2.981,0.006,1
2.971,0.008,1
2.965,0.01,1
2.967,0.011,1
2.971,0.01,1
2.98,0.007,1
2.99,0.004,1
2.992,0.002,1
2.99,0.002,1
2.995,0.004,1
2.987,0.006,1
2.965,0.009,1
2.959,0.012,1
2.957,0.014,1
2.96,0.014,1
2.963,0.013,1
2.965,0.013,1
2.964,0.013,1
2.963,0.013,1
2.939,0.021,1
2.941,0.02,1
2.942,0.018,1
2.947,0.016,1
2.95,0.015,1
2.947,0.017,1
2.943,0.019,1
2.949,0.019,1
2.944,0.021,1
2.923,0.025,1
2.912,0.217,1
2.909,0.346,1
2.914,0.241,1
2.925,0.065,1
2.943,0.02,1
2.979,0.013,1
3,0.006,1
3,0.004,1
2.958,0.01,1
2.887,0.023,1
2.822,0.037,1
2.823,1.801,1
2.821,2.398,1
2.807,2.081,1
2.795,2.636,1
2.789,3.558,1
2.798,4.015,1
2.82,3.845,1
2.841,3.466,1
2.855,3.091,1
2.866,2.614,1
2.882,1.481,1
2.897,0.382,1
2.9,0.09,1
2.896,0.205,1
2.894,0.379,1
2.886,0.214,1
2.875,0.351,1
2.859,1.375,1
2.844,2.735,1
2.823,2.827,1
2.812,2.466,1
2.804,2.574,1
2.802,3.222,1
2.805,4.055,1
2.815,4.719,1
2.825,5.083,1
2.831,5.135,1
2.833,4.973,1
2.842,4.238,1
2.86,2.863,1
2.88,1.257,1
2.896,0.444,1
2.903,0.322,1
2.901,0.5,1
2.895,0.938,1
2.891,1.277,1
2.89,1.407,1
2.897,0.998,1
2.909,0.375,1
2.92,0.081,1
2.92,0.063,1
2.913,0.166,1
2.908,0.296,1
2.909,0.265,1
2.914,0.144,1
2.912,0.022,1
2.904,0.02,1
2.915,0.023,1
2.881,0.034,1
2.833,0.925,1
2.787,2.559,4
2.75,4.276,4
2.725,4.999,4
2.715,5.306,4
2.714,4.982,4
2.732,4.447,4
2.757,3.848,4
2.793,3.467,4
2.828,3.163,1
2.845,3.187,1
2.843,3.803,1
2.837,4.649,1
2.84,4.884,1
2.852,3.822,1
2.865,2.212,1
2.866,1.712,1
2.857,2.398,1
2.842,3.581,1
2.827,4.507,1
2.82,4.965,1
2.823,4.727,1
2.838,3.74,1
2.858,2.175,1
2.875,0.889,1
2.885,0.429,1
2.887,0.431,1
2.877,0.906,1
2.856,1.899,1
2.84,2.976,1
2.831,3.464,1
2.827,3.424,1
2.833,2.954,1
2.848,1.805,1
2.871,0.652,1
2.89,0.204,1
2.895,0.281,1
2.89,0.582,1
2.888,0.735,1
2.893,0.492,1
2.902,0.149,1
2.915,0.027,1
2.93,0.025,1
2.938,0.023,1
2.946,0.02,1
2.95,0.018,1
2.938,0.018,1
2.922,0.022,1
2.909,0.193,1
2.904,0.451,1
2.907,0.613,1
2.914,0.654,1
2.923,0.457,1
2.933,0.114,1
2.952,0.021,1
2.992,0.011,1
3,0.002,1
3,0,1
3,0.001,1
3,0.003,1
3,0.004,1
3,0.004,1
3,0.003,1
3,0,1
3,0,1
3,0,1
3,0.004,1
2.978,0.012,1
2.919,0.745,1
2.839,7.073,4
2.76,9.149,4
2.712,9.243,4
2.694,8.498,4
2.69,7.87,4
2.695,7.564,4
2.704,7.482,4
2.711,7.407,4
2.716,7.231,4
2.72,7.045,4
2.728,6.675,4
2.742,6.209,4
2.754,6.057,4
2.754,7.116,4
2.733,9.557,4
2.71,12.243,4
2.694,14.291,4
2.691,15.344,4
2.691,15.409,4
2.694,15.126,4
2.696,14.88,4
2.698,14.465,4
2.711,14.565,4
2.712,14.741,4
2.704,15.315,4
2.699,16.251,4
2.696,16.702,4
2.692,16.627,4
2.689,16.066,4
2.692,15.701,4
2.691,14.88,4
2.705,13.499,4
2.728,10.921,4
2.764,8.076,4
2.815,4.684,4
2.873,0.985,4
2.922,0.023,1
2.927,0.02,1
2.895,0.024,1
2.875,0.026,1
2.88,0.188,1
2.888,0.73,1
2.877,1.302,1
2.867,1.621,1
2.859,1.563,1
2.856,1.125,1
2.86,0.67,1
2.863,0.429,1
2.846,0.41,1
2.823,1.719,1
2.824,4.128,1
2.803,4.812,1
2.796,4.741,1
2.804,4.088,1
2.818,3.712,1
2.835,3.295,1
2.842,1.095,1
2.857,0.028,1
2.896,0.02,1
2.924,0.015,1
2.925,0.015,1
2.865,0.028,1
2.771,0.66,1
2.774,5.439,1
2.743,7.469,4
2.731,8.465,4
2.728,8.885,4
2.728,9.287,4
2.725,9.513,4
2.738,9.348,4
2.748,8.926,4
2.754,8.735,4
2.761,7.942,4
2.77,6.896,4
2.78,6.158,4
2.782,5.914,4
2.786,6.124,1
2.79,5.923,1
2.8,5,1
2.811,4.439,1
2.823,4.3,1
2.832,4.124,1
2.837,4.123,1
2.839,4.38,1
2.84,4.608,1
2.843,4.305,1
2.853,2.728,1
2.87,0.5,1
2.894,0.029,1
2.884,0.031,1
2.853,0.564,1
2.837,1.933,1
2.806,1.025,1
2.797,0.042,1
2.828,0.036,1
2.892,0.025,1
2.97,0.011,1
2.997,0.006,1
2.906,0.024,1
2.823,2.634,1
2.765,7.114,4
2.742,9.033,4
2.733,9.567,4
2.733,9.254,4
2.751,8.647,4
2.779,7.23,4
2.811,5.539,4
2.838,3.982,4
2.826,2.465,4
2.8,2.413,4
2.812,4.409,4
2.775,5.623,4
2.745,7.032,4
2.716,8.159,4
2.695,8.853,4
2.686,9.422,4
2.692,9.708,4
2.701,9.287,4
2.719,8.521,4
2.754,7.194,4
2.815,4.925,4
2.893,0.338,4
2.992,0.004,4
3,0,4
2.969,0.007,1
2.933,0.016,1
2.929,0.02,1
2.934,0.02,1
2.938,0.021,1
2.934,0.022,1
2.928,0.021,1
2.922,0.02,1
2.908,0.02,1
2.896,0.021,1
2.888,0.023,1
2.885,0.025,1
2.887,0.034,1
2.893,0.024,1
2.921,0.019,1
2.952,0.014,1
2.965,0.011,1
2.963,0.013,1
2.959,0.015,1
2.953,0.017,1
2.927,0.021,1
2.882,0.029,1
2.87,0.996,1
2.865,2.033,1
2.866,2.306,1
2.871,2.188,1
2.879,1.494,1
2.898,0.347,1
2.911,0.019,1
2.956,0.011,1
2.98,0.008,1
2.98,0.009,1
2.968,0.01,1
2.959,0.011,1
2.954,0.012,1
2.953,0.013,1
2.949,0.014,1
2.946,0.016,1
2.946,0.017,1
2.954,0.016,1
2.977,0.011,1
2.996,0.006,1
2.999,0.004,1
2.986,0.004,1
2.978,0.005,1
2.987,0.004,1
3,0.003,1
2.982,0.01,1
2.915,0.024,1
2.859,1.43,1
2.813,5.049,1
2.77,8.216,1
2.732,11.436,4
2.704,14.029,4
2.687,15.308,4
2.685,15.798,4
2.681,15.8,4
2.684,15.78,4
2.685,15.564,4
2.683,15.312,4
2.687,15.464,4
2.689,15.542,4
2.692,15.28,4
2.704,14.938,4
2.708,14.521,4
2.701,14.283,4
2.708,14.304,4
2.707,14.105,4
2.708,13.622,4
2.721,13.562,4
2.725,13.173,4
2.728,13.161,4
2.724,13.106,4
2.721,13.261,4
2.718,13.647,4
2.712,13.922,4
2.708,14.416,4
2.709,14.921,4
2.699,14.983,4
2.702,15.129,4
2.699,14.641,4
2.702,14.215,4
2.705,13.602,4
2.708,12.775,4
2.713,11.559,4
2.724,10.095,4
2.743,8.689,4
2.775,7.36,4
2.812,5.565,1
2.819,3.431,1
2.814,4.102,1
2.809,5.668,1
2.794,6.078,1
2.798,5.476,1
2.808,4.31,1
2.821,3.124,1
2.829,2.188,1
2.839,1.724,1
2.847,1.557,1
2.848,2.099,1
2.846,2.94,1
2.849,2.528,1
2.86,0.732,1
2.889,0.031,1
2.919,0.027,1
2.927,0.026,1
2.913,0.028,1
2.891,0.229,1
2.877,1.092,1
2.866,2.207,1
2.86,2.45,1
2.866,1.46,1
2.887,0.137,1
2.933,0.023,1
2.964,0.014,1
2.96,0.011,1
2.931,0.015,1
2.883,0.025,1
2.879,0.752,1
2.877,1.095,1
2.889,0.19,1
2.933,0.022,1
3,0.011,1
3,0.003,1
3,0,1
3,0,1
3,0.001,1
3,0.004,1
3,0.004,1
3,0.003,1
3,0.002,1
3,0.003,1
2.987,0.005,1
2.962,0.009,1
2.932,0.015,1
2.869,0.028,1
2.863,0.48,1
2.876,0.572,1
2.912,0.024,1
3,0.003,1
3,0,1
3,0,1
3,0,1
3,0,1
2.876,0.026,2
2.806,2.723,2
2.742,5.159,2
2.721,5.902,2
2.723,6.431,2
2.742,6.299,2
2.785,3.959,2
2.815,0.04,2
2.908,0.023,1
2.934,0.018,1
2.894,0.026,1
2.864,1.374,1
2.835,4.135,1
2.817,4.997,1
2.812,5.067,1
2.819,4.379,1
2.834,3.244,1
2.854,1.671,1
2.871,0.034,1
2.913,0.024,1
2.944,0.016,1
2.942,0.016,1
2.909,0.023,1
2.876,0.03,1
2.871,0.032,1
2.89,0.029,1
2.916,0.023,1
2.922,0.023,1
2.897,0.029,1
2.873,0.44,1
2.862,0.773,1
2.868,0.355,1
2.884,0.032,1
2.915,0.027,1
2.921,0.025,1
2.881,0.031,1
2.854,2.482,1
2.827,5.387,1
2.808,6.526,1
2.802,6.684,1
2.803,6.179,1
2.808,5.578,1
2.811,5.018,1
2.813,4.891,1
2.805,5.227,1
2.79,5.596,1
2.791,5.71,1
2.806,4.858,1
2.839,3.015,1
2.855,0.108,1
2.904,0.024,1
2.925,0.021,1
2.92,0.022,1
2.899,0.026,1
2.868,0.029,1
2.865,0.219,1
2.875,0.792,1
2.86,4.647,1
2.799,8.633,1
2.739,11.348,1
2.705,12.545,4
2.691,12.666,4
2.691,12.491,4
2.697,12.291,4
2.699,12.436,4
2.688,12.899,4
2.676,13.119,4
2.675,12.792,4
2.68,11.816,4
2.694,10.618,4
2.713,9.212,4
2.737,7.576,4
2.764,5.759,1
2.796,4.01,1
2.826,2.834,1
2.845,2.494,1
2.851,2.668,1
2.852,2.827,1
2.853,3.199,1
2.849,4.245,1
2.844,5.484,1
2.85,5.935,1
2.868,4.76,1
2.883,2.429,1
2.89,1.179,1
2.888,0.913,1
2.886,1.053,1
2.885,1.485,1
2.885,1.964,1
2.891,1.782,1
2.907,0.671,1
2.933,0.021,1
2.964,0.013,1
3,0.006,1
3,0.005,1
2.991,0.008,1
2.947,0.018,1
2.912,0.144,1
2.885,1.023,1
2.85,2.63,1
2.801,4.458,4
2.751,6.477,4
2.713,8.153,4
2.691,9.275,4
2.685,9.664,4
2.695,9.17,4
2.716,7.906,4
2.734,6.623,4
2.732,6.334,4
2.719,6.695,4
2.709,7.089,4
2.705,7.578,4
2.705,8.427,4
2.71,9.465,4
2.717,10.301,4
2.721,10.996,4
2.718,11.917,4
2.708,13.158,4
2.697,14.447,4
2.692,14.765,4
2.697,14.484,4
2.713,13.142,4
2.741,11.308,4
2.752,10.114,4
2.744,11.039,4
2.718,12.396,4
2.686,13.595,4
2.67,14.679,4
2.662,15.339,4
2.663,15.355,4
2.668,15.041,4
2.674,14.747,4
2.68,14.887,4
2.681,15.23,4
2.679,15.519,4
2.673,15.774,4
2.668,16.038,4
2.661,15.974,4
2.662,15.467,4
2.678,14.302,4
2.707,12.195,4
2.744,9.781,4
2.761,8.686,4
2.75,9.73,4
2.727,10.977,4
2.714,11.751,4
2.711,12.083,4
2.712,12.172,4
2.713,12.101,4
2.71,11.83,4
2.707,11.498,4
2.709,11.308,4
2.719,11.097,4
2.729,10.712,4
2.732,10.625,4
2.727,10.852,4
2.722,10.733,4
2.729,9.697,4
2.755,7.705,4
2.801,5.001,4
2.859,2.029,1
2.916,0.023,1
2.973,0.008,1
2.96,0.009,1
2.883,0.025,1
2.852,3.247,1
2.817,5.009,1
2.792,6.006,1
2.768,7.397,4
2.742,9.207,4
2.716,11.051,4
2.694,12.214,4
2.674,11.501,4
2.665,10.092,4
2.668,8.984,4
2.671,8.274,4
2.695,7.63,4
2.733,6.368,4
2.74,4.036,4
2.758,2.965,4
2.788,3.597,1
2.801,4.396,1
2.797,4.886,1
2.797,5.08,1
2.791,5.101,1
2.793,4.872,1
2.815,4.049,1
2.819,0.038,1
2.891,0.022,1
2.925,0.015,1
2.936,0.014,1
2.956,0.012,1
2.959,0.012,1
2.948,0.014,1
2.933,0.014,1
2.943,0.011,1
2.954,0.009,1
2.96,0.008,1
2.96,0.009,1
2.971,0.01,1
2.985,0.008,1
3,0.003,1
3,0,1
3,0.001,1
2.975,0.008,1
2.936,0.018,1
2.906,0.024,1
2.902,0.026,1
2.913,0.025,1
2.925,0.025,1
2.912,0.028,1
2.885,0.176,1
2.866,0.521,1
2.845,0.426,1
2.838,0.332,1
2.84,0.866,1
2.849,2.498,1
2.847,3.539,1
2.858,2.903,1
2.876,0.724,1
2.898,0.022,1
2.948,0.012,1
2.978,0.008,1
2.988,0.008,1
2.985,0.011,1
2.979,0.012,1
2.968,0.013,1
2.942,0.015,1
2.903,0.021,1
2.865,0.029,1
2.868,0.91,1
2.863,1.735,1
2.848,1.292,1
2.834,1.506,1
2.832,3.225,1
2.816,5.525,1
2.793,6.906,1
2.776,7.193,1
2.776,6.413,1
2.789,4.708,1
2.825,3.249,1
2.856,2.013,1
2.869,1.861,1
2.849,3.674,1
2.812,6.222,4
2.77,7.87,4
2.735,8.532,4
2.713,8.206,4
2.707,7.365,4
2.733,6.372,4
2.778,4.625,4
2.773,0.923,4
2.769,0.045,1
2.769,0.046,1
2.79,1.162,1
2.82,1.861,1
2.841,1.346,1
2.858,0.278,1
2.882,0.024,1
2.905,0.019,1
2.905,0.019,1
2.881,0.024,1
2.863,0.286,1
2.856,0.988,1
2.855,0.796,1
2.861,0.095,1
2.879,0.025,1
2.884,0.024,1
2.872,0.026,1
2.851,0.03,1
2.851,0.584,1
2.861,0.864,1
2.881,0.292,1
2.901,0.025,1
2.909,0.066,1
2.9,0.365,1
2.901,0.319,1
2.891,0.023,1
2.881,0.024,1
2.849,0.751,1
2.828,4.745,4
2.79,6.836,4
2.758,8.573,4
2.735,9.876,4
2.723,10.399,4
2.716,10.204,4
2.71,10.141,4
2.701,10.023,4
2.698,9.761,4
2.708,9.248,4
2.734,8.16,4
2.779,5.908,4
2.796,1.365,1
2.885,0.024,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
2.891,0.022,4
2.759,0.143,4
2.749,3.077,4
2.732,3.789,4
2.732,3.208,4
2.731,0.342,4
2.798,0.041,4
2.926,0.014,4
3,0,1
3,0,1
2.96,0.008,1
2.896,0.022,1
2.861,0.029,1
2.854,0.029,1
2.841,0.03,1
2.803,0.036,1
2.758,0.736,4
2.782,3.341,4
2.78,4.517,4
2.772,4.865,4
2.766,4.716,4
2.751,3.489,4
2.729,0.055,4
2.788,0.04,4
2.881,0.023,1
2.946,0.011,1
2.98,0.007,1
2.986,0.01,1
2.957,0.018,1
2.898,0.028,1
2.849,1.15,1
2.83,3.977,1
2.81,5.965,4
2.78,6.641,4
2.767,6.483,4
2.763,5.214,4
2.797,3.271,4
2.817,0.04,4
2.956,0.009,4
3,0,4
3,0,1
3,0,1
3,0,1
3,0,1
2.929,0.018,1
2.833,0.762,1
2.808,3.393,1
2.786,2.174,1
2.795,0.039,1
2.836,0.031,1
2.832,0.033,1
2.81,0.039,1
2.812,0.041,1
2.841,0.542,1
2.867,0.974,1
2.871,1.352,1
2.872,1.469,1
2.872,0.817,1
2.87,0.194,1
2.865,0.053,1
2.86,0.281,1
2.855,0.898,1
2.847,1.116,1
2.839,0.239,1
2.869,0.026,1
2.902,0.02,1
2.893,0.024,1
2.841,0.033,1
2.811,0.787,1
2.814,1.774,1
2.82,1.893,1
2.83,1.773,1
2.837,1.196,1
2.835,0.042,1
2.863,0.037,1
2.901,0.028,1
2.961,0.016,1
3,0.002,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
2.958,0.013,1
2.866,2.136,4
2.791,7.185,4
2.737,10.291,4
2.706,11.733,4
2.69,11.484,4
2.684,10.427,4
2.686,9.383,4
2.701,8.5,4
2.735,7.39,1
2.792,5.2,1
2.831,0.631,1
2.904,0.019,1
2.924,0.015,1
2.889,0.022,1
2.849,0.03,1
2.848,0.649,1
2.859,2.46,1
2.838,4.451,1
2.815,6.276,1
2.795,7.399,1
2.787,7.468,1
2.792,6.7,1
2.802,5.725,1
2.812,4.634,1
2.818,3.749,1
2.821,3.197,1
2.821,3.398,1
2.817,4.419,1
2.812,5.161,1
2.812,5.056,1
2.827,4.278,1
2.835,2.522,1
2.834,1.942,1
2.82,3.229,1
