TVD,SP1,DGA,QT,DEV,TENS,RT1,POR,RA45,PE,M4R2,GR1,AC,QCAL,RXO,M1RX,CNL,CN,KTH,RMSL,Y
3331.997,25.177,2.958,0.362,31.594,1924.114,10.526,0.013,1.312,8.332,3.612,117.582,272.605,1,3.015,2.874,20.937,20.196,110.081,5.219,1
3332.104,24.82,2.961,0.367,31.611,1921.326,10.107,0.013,1.264,8.289,3.482,117.302,271.58,1,3.24,3.102,21.278,20.528,110.214,5.328,1
3332.21,24.497,2.948,0.372,31.614,1921.326,9.924,0.014,1.234,8.302,3.365,116.748,270.202,1,3.583,3.409,21.01,20.267,109.086,5.646,1
3332.317,23.947,2.927,0.377,31.611,1920.629,9.771,0.016,1.201,8.398,3.259,116.167,269.151,1,3.879,4.354,20.194,19.472,108.525,5.532,1
3332.423,23.715,2.917,0.382,31.608,1919.932,9.642,0.017,1.17,8.46,3.165,115.526,268.642,1,3.89,6.69,19.16,18.465,109.401,5.655,1
3332.53,23.506,2.907,0.386,31.594,1918.537,9.449,0.019,1.12,8.498,3.09,114.621,269.081,1,3.445,7.43,18.33,17.656,110.019,5.017,1
3332.636,23.314,2.898,0.388,31.589,1919.234,9.382,0.021,1.105,8.57,3.039,113.431,269.449,1,2.853,4.666,17.87,17.207,109.522,5.302,1
3332.743,22.955,2.893,0.39,31.586,1919.932,9.325,0.022,1.099,8.66,3.013,112.568,268.648,1,2.457,2.109,17.72,17.061,108.842,6.265,1
3332.849,22.779,2.905,0.391,31.583,1919.932,9.276,0.022,1.102,8.735,3.016,112.956,267.631,1,2.402,1.748,17.717,17.058,108.066,5.522,1
3332.956,22.606,2.91,0.393,31.578,1923.417,9.174,0.02,1.131,8.796,3.036,113.951,266.977,1,2.635,2.139,18.025,17.358,106.523,5.381,1
3333.062,22.436,2.911,0.394,31.578,1925.509,9.114,0.018,1.155,8.844,3.063,114.716,265.767,1,3.181,2.782,18.767,18.08,104.859,6.213,1
3333.168,22.11,2.909,0.396,31.575,1927.6,9.044,0.018,1.183,8.863,3.087,114.682,264.015,1,3.908,3.871,19.639,18.93,104.159,6.363,1
3333.275,21.955,2.909,0.397,31.572,1928.994,8.962,0.018,1.213,8.862,3.103,114.802,262.43,1,4.223,6.459,20.304,19.579,104.753,8.784,1
3333.382,21.806,2.924,0.399,31.561,1931.783,8.776,0.015,1.266,8.871,3.113,116.372,260.918,1,3.8,9.67,20.62,19.887,105.91,5.579,1
3333.488,21.664,2.949,0.396,31.553,1933.177,8.68,0.01,1.285,8.924,3.126,118.893,260.188,1,3.057,7.795,20.537,19.806,106.454,4.592,1
3333.594,21.413,2.967,0.392,31.544,1934.572,8.588,0.007,1.298,8.994,3.149,120.652,261.73,1,2.56,3.235,19.923,19.208,105.565,5.128,1
3333.701,21.316,2.974,0.389,31.539,1935.966,8.506,0.005,1.302,9.001,3.185,121.244,264.577,1,2.502,1.874,19.12,18.424,103.548,5.22,1
3333.808,21.243,2.975,0.386,31.533,1938.754,8.383,0.005,1.288,8.939,3.227,121.367,266.258,1,2.886,2.111,18.814,18.127,101.793,5.849,1
3333.914,21.198,2.98,0.383,31.53,1940.149,8.34,0.006,1.271,8.896,3.259,121.072,265.934,1,3.721,3.506,19.039,18.346,101.618,6.159,1
3334.021,21.178,2.976,0.38,31.53,1941.543,8.308,0.008,1.248,8.916,3.264,120.105,263.943,1,4.593,6.575,19.146,18.45,101.855,6.499,1
3334.127,21.194,2.968,0.376,31.53,1941.543,8.283,0.008,1.223,8.865,3.234,119.737,260.692,1,4.707,9.206,18.747,18.062,101.587,6.737,1
3334.234,21.221,2.968,0.373,31.517,1940.149,8.248,0.007,1.173,8.525,3.174,120.418,257.518,1,4.045,8.417,18.18,17.509,100.77,8.219,1
3334.34,21.255,2.974,0.376,31.508,1939.451,8.23,0.006,1.153,8.129,3.095,120.96,256.141,1,3.196,5.941,18.005,17.338,100.682,6.846,1
3334.447,21.339,2.973,0.379,31.505,1938.754,8.206,0.007,1.137,8.033,3.014,120.244,256.882,1,2.654,2.944,18.303,17.629,101.053,6.656,1
3334.553,21.386,2.968,0.382,31.503,1938.057,8.171,0.01,1.127,7.886,2.94,119.167,259.015,1,2.467,2.085,18.93,18.24,100.842,5.459,1
3334.66,21.434,2.966,0.385,31.505,1938.057,8.071,0.01,1.127,7.763,2.877,119.157,262.092,1,2.497,2.31,19.767,19.056,100.127,5.354,1
3334.766,21.484,2.957,0.388,31.508,1938.754,8.006,0.009,1.135,8.19,2.821,119.284,266.52,1,2.608,2.602,20.649,19.915,100.278,5.716,1
3334.873,21.58,2.947,0.391,31.508,1939.451,7.934,0.011,1.148,8.792,2.77,118.562,272.94,1,2.741,2.658,21.289,20.539,102.639,4.585,1
3334.979,21.622,2.939,0.394,31.517,1940.149,7.855,0.012,1.163,9.038,2.716,117.954,280.503,1,2.919,2.712,21.448,20.694,106.167,4.896,1
3335.086,21.659,2.944,0.398,31.533,1939.451,7.673,0.011,1.191,8.988,2.661,118.493,285.744,1,3.101,3.123,21.191,20.443,109.174,4.869,1
3335.193,21.689,2.963,0.399,31.533,1938.754,7.58,0.007,1.201,8.862,2.609,120.285,286.467,1,3.094,5.56,20.868,20.129,110.462,4.958,1
3335.299,21.733,2.983,0.4,31.533,1938.057,7.49,0.003,1.206,8.579,2.565,122.084,284.679,1,2.793,7.529,20.686,19.95,110.793,4.87,1
3335.406,21.752,2.993,0.401,31.533,1938.057,7.407,0.001,1.205,8.101,2.536,123.062,282.341,1,2.376,3.938,20.632,19.898,111.641,5.043,1
3335.512,21.773,3,0.402,31.536,1938.057,7.252,0.001,1.185,7.825,2.529,123.112,279.626,1,2.132,2.014,20.708,19.972,112.747,3.89,1
3335.619,21.798,3,0.403,31.542,1938.754,7.186,0.002,1.168,8.091,2.545,122.547,279,1,2.099,1.851,20.947,20.206,112.605,4.085,1
3335.725,21.86,2.988,0.405,31.547,1940.149,7.128,0.004,1.148,8.753,2.582,121.711,281.548,1,2.224,2.109,21.066,20.321,110.599,4.131,1
3335.832,21.894,2.962,0.406,31.55,1942.24,7.076,0.008,1.126,9.191,2.638,120.077,284.376,1,2.46,2.438,20.702,19.967,108.317,4.221,1
3335.938,21.928,2.932,0.407,31.553,1944.331,7.001,0.014,1.086,9.107,2.703,117.069,285.221,1,2.782,2.541,20.032,19.314,106.817,4.827,1
3336.045,21.962,2.897,0.412,31.553,1945.029,6.971,0.021,1.073,8.924,2.771,113.399,284.596,1,3.172,3.045,19.513,18.808,105.054,6.399,1
3336.152,22.03,2.878,0.417,31.55,1945.029,6.948,0.025,1.066,8.856,2.836,111.212,283.094,1,3.442,5.227,19.239,18.54,102.399,7.321,1
3336.258,22.067,2.875,0.422,31.544,1945.029,6.932,0.025,1.066,8.76,2.898,110.955,281.167,1,3.383,8.83,18.992,18.3,100.114,5.641,1
3336.365,22.105,2.885,0.427,31.533,1945.029,6.926,0.023,1.088,8.542,2.953,111.997,279.033,1,3.02,7.163,18.685,18.001,100.349,4.671,1
3336.471,22.142,2.898,0.432,31.53,1945.029,6.93,0.021,1.109,8.317,3.003,113.263,277.184,1,2.716,3.145,18.391,17.715,102.732,4.871,1
3336.578,22.196,2.922,0.437,31.53,1945.726,6.937,0.019,1.134,8.296,3.043,114.447,275.969,1,2.714,1.993,18.194,17.522,104.685,5.458,1
3336.684,22.205,2.932,0.442,31.53,1946.423,6.948,0.018,1.162,8.411,3.068,114.879,275.53,1,3.083,2.361,18.2,17.528,103.927,5.965,1
3336.791,22.202,2.922,0.447,31.53,1947.817,6.967,0.019,1.217,8.457,3.072,114.387,275.352,1,3.641,4.176,18.516,17.836,100.861,6.066,1
3336.897,22.189,2.904,0.431,31.525,1948.514,6.975,0.02,1.241,8.429,3.052,113.611,274.725,1,3.903,7.536,18.999,18.307,98.98,5.722,1
3337.004,22.149,2.897,0.415,31.525,1948.514,6.98,0.021,1.261,8.399,3.011,113.214,273.806,1,3.553,8.972,19.378,18.675,99.496,5.246,1
3337.11,22.132,2.892,0.399,31.522,1947.817,6.983,0.022,1.276,8.377,2.956,112.656,273.319,1,2.988,5.149,19.623,18.915,100.799,5.637,1
3337.217,22.12,2.884,0.383,31.528,1944.331,6.983,0.024,1.29,8.361,2.896,111.398,273.283,1,2.596,2.353,19.88,19.165,101.815,5.511,1
3337.323,22.114,2.895,0.367,31.533,1942.937,6.983,0.145,1.29,8.325,2.836,109.851,273.8,1,2.488,1.969,20.216,19.492,104.012,5.029,1
3337.43,22.104,2.898,0.351,31.542,1941.543,6.983,0.312,1.286,8.218,2.781,108.772,275.089,1,2.573,2.251,20.556,19.824,107.897,4.588,1
3337.537,22.092,2.902,0.335,31.55,1939.451,6.983,0.253,1.279,8.067,2.731,108.737,276.641,1,2.763,2.744,20.83,20.092,111.132,3.902,1
3337.643,22.069,2.911,0.319,31.567,1937.36,6.975,0.071,1.261,8.006,2.686,110.276,277.71,1,2.914,3.165,21.062,20.317,111.636,4.737,1
3337.75,22.032,2.929,0.326,31.569,1935.966,6.964,0.02,1.253,8.138,2.65,113.63,278.325,1,2.919,3.582,21.149,20.402,109.637,4.861,1
3337.856,21.916,2.962,0.333,31.572,1935.269,6.95,0.012,1.245,8.397,2.625,117.919,279.118,1,2.761,3.835,20.87,20.13,107.574,4.396,1
3337.963,21.84,2.974,0.34,31.569,1934.572,6.932,0.007,1.239,8.64,2.613,120.301,280.313,1,2.531,3.386,20.191,19.468,106.335,4.468,1
3338.069,21.756,2.959,0.347,31.55,1933.874,6.887,0.01,1.235,8.836,2.616,119.16,281.336,1,2.35,2.412,19.531,18.826,105.912,4.595,1
3338.176,21.665,2.922,0.354,31.539,1933.874,6.865,0.018,1.236,9.054,2.633,115.022,281.851,1,2.31,1.962,19.418,18.715,105.925,4.72,1
3338.282,21.47,2.894,0.361,31.53,1933.874,6.845,0.025,1.239,9.343,2.657,111.193,281.802,1,2.427,1.995,19.97,19.253,106.227,4.863,1
3338.389,21.366,2.896,0.368,31.525,1935.269,6.83,0.213,1.242,9.659,2.681,109.769,280.944,1,2.7,2.193,20.664,19.929,106.389,4.947,1
3338.495,21.257,2.898,0.375,31.528,1936.663,6.814,0.121,1.25,9.888,2.699,110.765,279.344,1,3.052,3.201,21.077,20.333,106.476,4.757,1
3338.602,21.145,2.895,0.395,31.53,1936.663,6.81,0.023,1.251,9.872,2.708,112.195,277.093,1,3.234,6.334,21.027,20.284,106.618,4.466,1
3338.708,20.924,2.89,0.416,31.533,1937.36,6.806,0.021,1.25,9.49,2.708,113.106,274.301,1,3.066,8.422,20.629,19.896,107.181,4.635,1
3338.815,20.822,2.889,0.436,31.536,1937.36,6.801,0.022,1.245,8.87,2.706,112.922,271.68,1,2.687,5.344,20.084,19.365,107.901,5.131,1
3338.921,20.727,2.881,0.456,31.53,1936.663,6.784,0.024,1.221,8.32,2.706,111.757,269.396,1,2.419,2.205,19.655,18.946,107.865,5.215,1
3339.028,20.639,2.876,0.476,31.528,1937.36,6.768,0.031,1.203,8.124,2.708,110.274,267.481,1,2.402,1.844,19.541,18.836,106.515,5.837,1
3339.135,20.47,2.892,0.496,31.519,1938.057,6.75,0.042,1.18,8.184,2.714,110.194,267.135,1,2.582,2.506,19.609,18.901,104.904,5.319,1
3339.241,20.383,2.919,0.517,31.511,1939.451,6.729,0.023,1.155,8.297,2.719,112.325,268.987,1,2.81,3.431,19.61,18.902,104.494,4.55,1
3339.348,20.293,2.953,0.537,31.492,1939.451,6.666,0.016,1.103,8.41,2.72,115.703,271.74,1,2.92,3.44,19.652,18.943,105.086,4.421,1
3339.454,20.202,2.964,0.537,31.483,1939.451,6.632,0.013,1.081,8.463,2.715,117.548,274.336,1,2.909,2.905,20.069,19.35,105.74,4.641,1
3339.561,20.017,2.951,0.537,31.475,1938.754,6.599,0.014,1.063,8.429,2.706,117.152,275.78,1,2.869,2.706,20.798,20.06,105.339,4.997,1
3339.667,19.921,2.931,0.537,31.469,1937.36,6.568,0.016,1.051,8.375,2.694,115.83,275.27,1,2.822,3.108,21.499,20.743,104.449,4.687,1
3339.774,19.82,2.92,0.537,31.461,1935.269,6.526,0.018,1.048,8.354,2.681,115.096,273.764,1,2.704,4.018,21.929,21.163,103.771,4.76,1
3339.88,19.709,2.92,0.537,31.461,1935.966,6.521,0.017,1.057,8.395,2.67,115.247,272.849,1,2.521,3.793,22.143,21.372,103.622,4.552,1
3339.987,19.454,2.926,0.537,31.461,1936.663,6.526,0.015,1.072,8.491,2.659,116.454,273.164,1,2.396,2.267,22.014,21.246,104.052,4.256,1
3340.094,19.314,2.94,0.537,31.464,1937.36,6.539,0.012,1.091,8.391,2.646,117.927,275.424,1,2.442,1.847,21.408,20.655,105.4,4.703,1
3340.2,19.17,2.95,0.537,31.475,1940.149,6.598,0.011,1.133,8.016,2.626,118.544,278.874,1,2.676,2.164,21.404,20.651,107.606,5.016,1
3340.307,19.029,2.949,0.528,31.486,1940.846,6.633,0.014,1.152,7.838,2.599,116.928,280.542,1,2.937,3.131,21.211,20.463,110.52,5.131,1
3340.414,18.781,2.932,0.519,31.497,1940.846,6.67,0.02,1.166,7.99,2.565,113.941,279.871,1,2.956,4.504,22.165,21.393,112.717,5.046,1
3340.52,18.682,2.924,0.509,31.508,1940.149,6.71,0.036,1.174,8.133,2.531,111.954,278.733,1,2.692,4.215,22.982,22.19,112.683,4.789,1
3340.627,18.603,2.92,0.5,31.53,1940.149,6.784,0.07,1.171,8.149,2.503,111.639,277.523,1,2.394,2.486,22.917,22.127,111.858,5.102,1
3340.733,18.545,2.919,0.491,31.547,1939.451,6.816,0.042,1.16,8.13,2.487,112.199,276.13,1,2.233,1.983,22.331,21.554,112.224,5.271,1
3340.84,18.488,2.917,0.482,31.561,1938.754,6.849,0.02,1.144,8.136,2.488,113.632,276.039,1,2.218,2.079,21.985,21.217,113.805,5.004,1
3340.947,18.484,2.927,0.473,31.575,1938.057,6.877,0.015,1.124,8.158,2.503,116.428,278.154,1,2.286,2.263,22.314,21.539,114.725,5.216,1
3341.053,18.493,2.971,0.464,31.6,1936.663,6.915,0.006,1.082,8.164,2.531,120.959,281.67,1,2.408,2.455,23.054,22.26,113.361,4.739,1
3341.16,18.513,3,0.457,31.611,1935.966,6.928,0,1.065,8.099,2.566,125.401,285.659,1,2.585,2.487,23.905,23.09,111.584,4.053,1
3341.266,18.57,3,0.451,31.625,1935.269,6.939,0,1.052,7.94,2.599,127.224,290.56,1,2.811,2.505,24.681,23.847,111.381,4.619,1
3341.373,18.604,3,0.445,31.636,1935.269,6.945,0,1.044,7.822,2.625,126.895,296.028,1,3.014,3.385,25.117,24.273,112.609,4.933,1
3341.479,18.641,3,0.438,31.642,1935.966,6.939,0,1.049,7.996,2.637,127.047,300.194,1,3.05,5.457,24.852,24.014,113.172,5.777,1
3341.585,18.678,3,0.432,31.642,1936.663,6.92,0,1.061,8.362,2.634,128.109,302.183,1,2.864,5.644,24.052,23.234,111.879,6.761,1
3341.692,18.755,3,0.425,31.636,1936.663,6.889,0,1.078,8.577,2.618,127.917,302.905,1,2.589,3.08,23.312,22.512,110.399,6.778,1
3341.798,18.796,3,0.419,31.628,1936.663,6.839,0,1.099,8.622,2.592,124.824,303.549,1,2.407,1.968,22.97,22.178,110.412,8.319,1
3341.905,18.838,2.968,0.413,31.603,1937.36,6.686,0.006,1.142,8.647,2.561,120.814,304.538,1,2.349,1.963,23.187,22.39,112.34,8.149,1
3342.011,18.884,2.947,0.412,31.586,1937.36,6.587,0.014,1.16,8.655,2.53,119.186,306.129,1,2.364,2.328,23.933,23.118,114.866,7.054,1
3342.118,18.988,2.963,0.411,31.569,1937.36,6.483,0.01,1.174,8.587,2.502,120.523,307.948,1,2.38,2.662,24.783,23.946,116.422,5.337,1
3342.224,19.045,2.997,0.411,31.561,1937.36,6.379,0.001,1.182,8.53,2.479,123.467,308.745,1,2.393,2.706,24.839,24.001,114.593,4.212,1
3342.331,19.101,3,0.41,31.55,1938.754,6.2,0,1.177,8.549,2.464,125.792,307.834,1,2.441,2.428,23.704,22.894,110.315,3.658,1
3342.437,19.155,3,0.409,31.555,1938.754,6.132,0,1.164,8.61,2.457,126.24,305.616,1,2.516,2.406,22.108,21.338,106.524,4.045,1
3342.543,19.25,3,0.408,31.564,1940.149,6.083,0,1.145,8.672,2.458,124.941,302.379,1,2.523,3.131,21.012,20.269,106.023,4.18,1
3342.65,19.29,2.984,0.408,31.572,1941.543,6.048,0.003,1.122,8.717,2.468,122.663,298.167,1,2.42,3.105,20.716,19.98,106.991,4.404,1
3342.757,19.325,2.954,0.407,31.589,1943.634,6.026,0.009,1.069,8.743,2.485,120.781,294.056,1,2.32,1.969,21.124,20.379,107.469,5.402,1
3342.863,19.355,2.956,0.405,31.6,1945.029,6.026,0.009,1.045,8.742,2.509,120.89,291.304,1,2.342,1.918,21.587,20.83,107.203,6.048,1
3342.97,19.407,2.986,0.404,31.611,1945.726,6.031,0.003,1.024,8.709,2.539,122.791,289.425,1,2.489,2.663,21.476,20.721,106.462,3.824,1
3343.076,19.43,3,0.402,31.619,1945.726,6.043,0,1.009,8.658,2.57,124.372,287.421,1,2.648,3.145,20.757,20.021,105.932,3.9,1
3343.183,19.453,3,0.401,31.628,1944.331,6.076,0,0.999,8.607,2.601,123.942,285.321,1,2.729,2.931,20.02,19.303,106.266,4.469,1
3343.289,19.475,2.991,0.399,31.63,1944.331,6.096,0.006,1.005,8.575,2.634,121.843,282.557,1,2.758,2.691,19.638,18.93,107.647,4.525,1
3343.396,19.511,2.94,0.397,31.636,1943.634,6.115,0.014,1.017,8.582,2.668,119.039,278.029,1,2.807,2.889,19.412,18.71,109.737,4.644,1
3343.502,19.526,2.894,0.396,31.642,1942.937,6.136,0.022,1.035,8.607,2.707,116.401,272.485,1,2.847,4.559,19.134,18.438,110.322,4.776,1
3343.608,19.542,2.866,0.394,31.647,1942.24,6.176,0.027,1.078,8.631,2.752,114.45,268.408,1,2.775,6.785,18.911,18.221,109.004,5.736,1
3343.715,19.562,2.857,0.384,31.644,1941.543,6.196,0.028,1.099,8.692,2.804,113.876,267.498,1,2.625,5.501,18.913,18.224,107.702,6.162,1
3343.821,19.624,2.866,0.373,31.642,1940.846,6.217,0.026,1.117,8.768,2.859,114.633,269.269,1,2.578,2.687,19.1,18.405,107.793,4.93,1
3343.928,19.67,2.88,0.362,31.644,1939.451,6.24,0.024,1.129,8.657,2.916,115.481,271.425,1,2.735,2.349,19.398,18.696,109.115,4.26,1
3344.034,19.723,2.889,0.352,31.644,1938.754,6.3,0.024,1.134,8.158,2.972,115.485,271.636,1,3.025,3.7,19.826,19.112,110.52,4.601,1
3344.14,19.783,2.906,0.341,31.644,1939.451,6.338,0.066,1.125,7.609,3.028,114.379,268.324,1,3.228,5.913,20.068,19.349,111.527,6.244,1
3344.247,19.915,2.903,0.33,31.647,1940.846,6.378,0.031,1.11,7.414,3.086,112.963,262.567,1,3.194,5.782,19.521,18.816,111.671,8.284,1
3344.353,19.984,2.905,0.32,31.647,1942.24,6.421,0.032,1.09,7.469,3.152,112.501,259.017,1,3.07,3.402,18.187,17.516,109.223,6.368,1
3344.46,20.055,2.918,0.309,31.658,1945.029,6.539,0.028,1.043,7.548,3.233,114.047,260.639,1,3.073,2.432,16.914,16.275,103.719,4.413,1
3344.566,20.127,2.946,0.304,31.658,1945.726,6.616,0.02,1.021,7.617,3.34,117.011,266.278,1,3.221,3.015,16.329,15.705,97.092,3.826,1
3344.673,20.276,2.97,0.3,31.655,1945.726,6.713,0.014,1.003,7.743,3.488,119.278,272.927,1,3.389,4.286,16.156,15.537,91.705,3.868,1
3344.779,20.352,2.953,0.295,31.65,1945.029,6.826,0.017,0.992,7.912,3.691,118.234,275.941,1,3.48,4.949,15.958,15.344,88.33,4.231,1
3344.885,20.426,2.895,0.29,31.63,1943.634,7.113,0.029,0.995,8.053,3.971,113.554,271.982,1,3.6,4.466,15.664,15.058,86.514,4.91,1
3344.992,20.498,2.837,0.286,31.622,1944.331,7.284,0.643,1.011,8.174,4.35,107.524,263.334,1,4.042,3.763,15.394,14.795,84.593,6.389,4
3345.098,20.629,2.822,0.281,31.614,1945.726,7.47,3.064,1.035,8.364,4.837,102.685,254.353,1,5.218,5.249,15.208,14.614,81.69,9.74,4
3345.205,20.694,2.797,0.276,31.603,1947.817,7.662,4.807,1.068,8.666,5.433,98.096,248.532,1,7.256,17.418,15.032,14.443,78.576,12.567,4
3345.311,20.764,2.764,0.271,31.578,1950.606,8.052,6.897,1.149,8.923,6.093,90.477,247.43,1,2.396,28.073,14.483,13.908,75.824,9.623,4
3345.417,20.844,2.724,0.272,31.567,1952,8.246,8.675,1.192,8.949,6.724,80.487,247.889,1,2.396,19.307,13.281,12.737,74.624,5.753,4
3345.524,21.043,2.698,0.273,31.558,1952,8.437,9.508,1.234,8.793,2.414,72.354,244.882,1,8.847,9.443,11.835,11.33,75,4.736,4
3345.63,21.156,2.692,0.274,31.553,1951.303,8.633,9.347,1.272,8.688,2.414,70.504,239.611,1,8.068,7.93,11.036,10.552,73.566,4.751,4
3345.737,21.27,2.696,0.275,31.533,1949.211,9.033,8.885,1.33,8.672,2.414,73.061,235.536,1,7.799,7.887,11.361,10.868,68.827,4.756,4
3345.843,21.377,2.707,0.276,31.525,1948.514,9.236,8.806,1.347,8.687,6.845,75.416,232.829,1,8.656,9.308,12.461,11.94,64.274,4.757,4
3345.95,21.551,2.711,0.277,31.519,1947.12,9.452,9.043,1.355,8.688,6.296,74.206,231.87,1,2.396,12.843,13.441,12.894,62.552,4.756,4
3346.056,21.609,2.705,0.278,31.514,1946.423,9.684,9.291,1.357,8.674,5.712,70.556,232.657,1,2.396,25.513,13.78,13.224,64.525,4.759,4
3346.163,21.646,2.699,0.278,31.505,1946.423,10.179,9.662,1.342,8.704,5.176,67.772,232.647,1,8.259,29.958,13.75,13.194,70.433,4.761,4
3346.27,21.662,2.699,0.292,31.497,1946.423,10.443,9.915,1.329,8.79,4.732,67.858,230.672,1,5.537,14.739,13.815,13.258,80.696,4.766,4
3346.376,21.633,2.704,0.305,31.489,1945.726,10.71,9.891,1.316,8.875,4.402,70.344,228.998,1,3.77,4.217,14.122,13.557,93.125,4.768,4
3346.483,21.593,2.717,0.319,31.48,1944.331,10.966,9.293,1.305,8.925,4.183,74.926,230.097,1,3.115,3.039,14.615,14.036,102.606,4.771,4
3346.589,21.539,2.737,0.332,31.461,1942.24,11.423,8.114,1.295,9.005,4.058,80.965,234.704,1,2.967,3.043,15.311,14.714,106.553,4.778,4
3346.696,21.474,2.764,0.346,31.447,1940.846,11.622,6.527,1.298,9.156,4.009,88.083,241.081,1,3.159,3.282,16.132,15.514,105.288,4.797,1
3346.802,21.329,2.795,0.359,31.436,1938.754,11.798,4.84,1.307,9.287,4.007,95.78,244.913,1,3.84,3.971,16.452,15.825,101.181,4.88,1
3346.909,21.263,2.827,0.373,31.425,1936.663,11.946,3.155,1.321,9.306,4.018,103.241,244.538,1,5.402,8.665,15.845,15.234,95.745,5.414,1
3347.016,21.209,2.812,0.386,31.4,1935.269,12.199,0.04,1.358,9.211,4.012,108.922,242.763,1,6.98,23.271,14.707,14.126,90.96,7.561,1
3347.122,21.174,2.821,0.391,31.389,1934.572,12.303,0.036,1.378,9.21,3.968,110.644,240.544,1,6.742,26.92,13.753,13.197,89.218,16.718,1
3347.229,21.159,2.789,0.396,31.386,1933.874,12.386,0.041,1.396,9.221,3.883,108.244,237.454,1,4.913,13.527,13.216,12.675,92.353,14.129,1
3347.335,21.176,2.792,0.402,31.383,1932.48,12.451,2.236,1.409,8.737,3.766,102.499,235.459,1,3.427,4.002,13.152,12.612,98.403,8.826,1
3347.442,21.203,2.788,0.407,31.383,1931.783,12.479,4.905,1.416,8.291,3.633,96.481,236.326,1,2.91,2.065,13.862,13.303,103.99,37.525,1
3347.549,21.239,2.781,0.412,31.386,1931.086,12.426,5.777,1.407,8.419,3.497,93.466,240.131,1,2.982,2.443,15.542,14.94,106.499,58.204,1
3347.656,21.323,2.802,0.417,31.392,1931.086,12.32,4.93,1.39,8.584,3.364,96.203,246.595,1,3.408,3.56,17.743,17.083,107.311,22.45,1
3347.762,21.37,2.836,0.422,31.403,1930.389,12.178,3.845,1.365,8.608,3.235,102.267,253.557,1,3.879,6.64,19.437,18.733,108.662,7.853,1
3347.869,21.418,2.867,0.428,31.436,1930.389,11.78,2.378,1.299,8.8,3.111,108.095,259.558,1,3.933,10.101,20.068,19.349,110.811,4.814,1
3347.976,21.468,2.886,0.43,31.447,1931.086,11.555,0.025,1.262,8.773,2.993,111.22,264.701,1,3.473,8.681,19.673,18.964,111.887,5.787,1
3348.083,21.566,2.891,0.432,31.461,1931.086,11.323,0.022,1.226,8.697,2.886,112.768,268.042,1,2.867,4.31,18.67,17.986,110.783,5.267,1
3348.189,21.608,2.896,0.435,31.472,1930.389,11.1,0.02,1.194,8.715,2.792,113.813,268.818,1,2.471,2.042,17.631,16.974,108.245,4.648,1
3348.296,21.643,2.9,0.437,31.492,1929.692,10.677,0.019,1.149,8.655,2.714,114.309,268.982,1,2.334,1.866,17.153,16.509,105.479,4.67,1
3348.403,21.669,2.894,0.439,31.497,1929.692,10.483,0.021,1.14,8.365,2.655,113.55,269.512,1,2.361,2.61,17.434,16.782,103.648,4.739,1
3348.509,21.701,2.884,0.442,31.5,1928.994,10.303,0.023,1.14,7.926,2.614,111.91,269.32,1,2.457,3.297,18.413,17.736,103.323,6.623,1
3348.616,21.71,2.887,0.444,31.503,1928.297,10.133,0.023,1.149,7.593,2.589,111.923,268.636,1,2.557,3.328,19.516,18.811,103.889,10.251,1
3348.722,21.718,2.914,0.446,31.505,1927.6,9.831,0.018,1.187,7.496,2.574,114.845,268.524,1,2.665,2.954,20.116,19.396,104.191,5.642,1
3348.829,21.724,2.954,0.442,31.5,1927.6,9.7,0.01,1.212,7.58,2.564,119.238,268.689,1,2.787,2.715,19.856,19.141,103.353,4.498,1
3348.936,21.727,2.978,0.439,31.497,1927.6,9.576,0.004,1.238,7.679,2.551,121.695,267.62,1,2.845,3.508,19.177,18.481,101.629,4.536,1
3349.042,21.723,2.972,0.435,31.492,1926.903,9.459,0.006,1.261,7.726,2.534,121.118,265.515,1,2.715,4.894,18.678,17.994,101.277,4.547,1
3349.149,21.714,2.951,0.432,31.478,1924.114,9.238,0.01,1.289,7.717,2.51,119.169,264.371,1,2.454,3.805,18.806,18.118,103.012,6.154,1
3349.255,21.699,2.943,0.428,31.472,1923.417,9.119,0.011,1.291,7.675,2.481,118.339,265.2,1,2.251,2.118,19.452,18.748,106.149,5.909,1
3349.362,21.647,2.947,0.424,31.461,1922.72,8.988,0.011,1.284,7.635,2.447,118.732,267.879,1,2.215,1.849,20.463,19.733,109.926,4.401,1
3349.468,21.612,2.96,0.421,31.453,1922.72,8.842,0.008,1.268,7.59,2.411,119.875,273.149,1,2.312,2.364,21.823,21.06,113.775,4.614,1
3349.575,21.572,2.984,0.417,31.45,1924.812,8.47,0.004,1.213,7.475,2.375,121.933,280.715,1,2.432,2.836,23.381,22.579,117.645,5.033,1
3349.682,21.53,3,0.415,31.45,1926.903,8.259,0,1.179,7.342,2.342,124.655,288.674,1,2.476,2.796,24.595,23.763,121.008,4.852,1
3349.788,21.438,3,0.412,31.453,1928.994,8.04,0,1.144,7.211,2.314,126.287,295.021,1,2.441,2.487,24.694,23.86,123.256,4.823,1
3349.895,21.389,3,0.409,31.455,1930.389,7.823,0,1.111,7.267,2.298,125.895,299.65,1,2.353,2.495,23.874,23.06,123.276,4.004,1
3350.001,21.34,3,0.406,31.467,1930.389,7.406,0,1.06,7.732,2.298,124.294,301.895,1,2.225,2.894,22.83,22.042,121.467,4.37,1
